### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 200 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
2400; 38.99; 6.76674; 0.704951; 0.13988; 0.565071; 0.0767743; 0.954741; 0.903374; 0.386762; 0.238885; 0.761105; 0.3
2430; 39.17; 6.78551; 0.705131; 0.140001; 0.56513; 0.0756913; 0.954555; 0.90366; 0.386658; 0.238915; 0.760949; 0.3
2460; 39.115; 6.80847; 0.706037; 0.140215; 0.565823; 0.0755664; 0.954807; 0.904791; 0.386395; 0.238722; 0.759749; 0.3
2490; 39.095; 6.81551; 0.705153; 0.140191; 0.564961; 0.0763203; 0.95474; 0.904602; 0.384942; 0.237311; 0.759818; 0.3
2520; 39.295; 6.80214; 0.705635; 0.140346; 0.565289; 0.0759351; 0.954634; 0.903824; 0.38758; 0.239299; 0.759626; 0.3
2550; 39.26; 6.7951; 0.706312; 0.140439; 0.565873; 0.0761953; 0.954752; 0.906516; 0.387811; 0.239523; 0.761052; 0.3
2580; 38.98; 6.78418; 0.707002; 0.140632; 0.566369; 0.0775239; 0.954176; 0.903033; 0.387197; 0.239778; 0.760034; 0.3
2610; 38.96; 6.80939; 0.70618; 0.140465; 0.565714; 0.0744648; 0.954908; 0.905063; 0.38682; 0.238622; 0.760169; 0.3
2640; 38.985; 6.83592; 0.706211; 0.140671; 0.565539; 0.0775198; 0.954175; 0.902663; 0.386329; 0.238231; 0.759364; 0.3
2670; 39.105; 6.79296; 0.707176; 0.140785; 0.566391; 0.0756226; 0.954705; 0.904579; 0.38662; 0.239027; 0.761547; 0.3
2700; 39.115; 6.77428; 0.706753; 0.140869; 0.565885; 0.0751145; 0.954803; 0.906129; 0.387126; 0.239218; 0.760424; 0.3
2730; 38.96; 6.79204; 0.706624; 0.140928; 0.565696; 0.0744044; 0.954851; 0.904644; 0.386248; 0.238224; 0.761645; 0.3
2760; 39.055; 6.83939; 0.706663; 0.141067; 0.565596; 0.0747209; 0.954849; 0.904423; 0.384361; 0.236896; 0.760239; 0.3
2790; 39; 6.80449; 0.706924; 0.141352; 0.565573; 0.075556; 0.954849; 0.905223; 0.385198; 0.237755; 0.76253; 0.3
2820; 38.755; 6.81092; 0.706565; 0.141262; 0.565303; 0.0756602; 0.954841; 0.904561; 0.386287; 0.238214; 0.761123; 0.3
2850; 39.13; 6.80694; 0.706386; 0.141334; 0.565052; 0.076389; 0.954687; 0.902851; 0.383544; 0.236299; 0.762806; 0.3
2880; 39.195; 6.80673; 0.706746; 0.141525; 0.565222; 0.0761683; 0.954631; 0.904198; 0.384365; 0.236656; 0.762671; 0.3
2910; 39.09; 6.85765; 0.70708; 0.141543; 0.565537; 0.0756872; 0.954905; 0.904652; 0.383546; 0.236328; 0.760602; 0.3
2940; 38.93; 6.83357; 0.706981; 0.141673; 0.565308; 0.0753665; 0.954854; 0.903013; 0.386256; 0.237652; 0.759881; 0.3
2970; 39.185; 6.82266; 0.707761; 0.141836; 0.565924; 0.0750895; 0.954864; 0.905979; 0.385837; 0.237839; 0.759944; 0.3
0; 9.955; 4.08592; 0.448805; 0.201939; 0.246866; 0.119065; 0.894893; 0.990153; 0.338932; 0.223942; 0.903451; 0.6
30; 11.88; 4.65449; 0.533473; 0.226276; 0.307197; 0.205698; 0.88299; 0.766301; 0.458382; 0.312773; 0.764658; 0.6
60; 32.875; 5.24612; 0.545018; 0.233666; 0.311352; 0.153794; 0.915276; 0.811339; 0.429057; 0.281867; 0.766847; 0.6
90; 40.085; 5.60939; 0.551218; 0.238368; 0.312851; 0.127397; 0.92994; 0.83484; 0.411687; 0.264495; 0.76923; 0.6
120; 42.87; 5.75561; 0.556288; 0.242224; 0.314064; 0.118471; 0.935579; 0.847484; 0.406293; 0.258478; 0.770919; 0.6
150; 43.405; 5.89245; 0.560364; 0.246078; 0.314286; 0.117037; 0.93685; 0.852437; 0.401947; 0.253797; 0.77038; 0.6
180; 42.54; 5.91214; 0.564591; 0.249439; 0.315152; 0.114946; 0.937533; 0.855858; 0.400325; 0.252702; 0.774068; 0.6
210; 41.7; 5.99204; 0.567708; 0.252601; 0.315108; 0.113513; 0.937081; 0.856945; 0.397274; 0.249891; 0.773493; 0.6
240; 40.84; 5.98867; 0.571029; 0.255751; 0.315278; 0.11576; 0.936484; 0.857434; 0.396693; 0.249682; 0.774812; 0.6
270; 40.025; 5.99102; 0.574407; 0.258812; 0.315595; 0.112366; 0.937389; 0.859935; 0.396516; 0.249218; 0.774569; 0.6
300; 39.64; 6.03663; 0.57661; 0.261395; 0.315214; 0.113773; 0.935748; 0.858434; 0.395569; 0.248013; 0.773962; 0.6
330; 38.605; 6.05612; 0.579262; 0.264184; 0.315078; 0.112503; 0.934887; 0.85701; 0.392101; 0.245325; 0.777205; 0.6
360; 37.89; 6.08153; 0.582927; 0.2673; 0.315627; 0.113463; 0.934079; 0.862743; 0.39267; 0.246519; 0.777255; 0.6
390; 36.51; 6.12847; 0.585107; 0.269549; 0.315557; 0.110939; 0.934611; 0.865046; 0.392472; 0.24553; 0.77567; 0.6
420; 36.065; 6.11663; 0.587988; 0.272258; 0.31573; 0.112818; 0.933462; 0.863057; 0.390858; 0.244802; 0.779338; 0.6
450; 35.08; 6.11888; 0.58935; 0.273934; 0.315415; 0.113538; 0.933034; 0.863077; 0.388451; 0.243048; 0.780431; 0.6
480; 34.585; 6.12194; 0.591363; 0.27576; 0.315603; 0.112237; 0.931907; 0.862993; 0.390077; 0.244065; 0.779634; 0.6
510; 33.7; 6.11806; 0.59274; 0.277238; 0.315502; 0.112424; 0.931394; 0.86328; 0.388442; 0.243097; 0.781304; 0.6
540; 33.415; 6.15806; 0.594094; 0.278704; 0.315389; 0.113374; 0.930797; 0.864663; 0.386866; 0.24124; 0.782229; 0.6
570; 32.55; 6.13459; 0.595872; 0.280086; 0.315786; 0.112201; 0.931099; 0.867921; 0.387647; 0.241898; 0.782302; 0.6
600; 31.72; 6.16296; 0.596913; 0.281428; 0.315485; 0.112528; 0.930119; 0.868354; 0.386989; 0.241285; 0.783216; 0.6
630; 31.31; 6.15031; 0.597994; 0.282382; 0.315612; 0.112164; 0.930362; 0.870322; 0.387289; 0.241268; 0.783766; 0.6
660; 30.865; 6.17153; 0.598866; 0.28338; 0.315486; 0.110858; 0.930539; 0.870998; 0.385825; 0.24031; 0.783917; 0.6
690; 30.43; 6.17878; 0.600167; 0.28462; 0.315548; 0.109448; 0.931135; 0.873964; 0.384242; 0.238724; 0.785183; 0.6
720; 30.33; 6.20908; 0.601655; 0.28604; 0.315615; 0.111247; 0.930618; 0.872785; 0.382841; 0.238399; 0.785; 0.6
750; 30.005; 6.21081; 0.602401; 0.287137; 0.315264; 0.113359; 0.929572; 0.870825; 0.384173; 0.238773; 0.784777; 0.6
780; 29.85; 6.20602; 0.60436; 0.288681; 0.315679; 0.113355; 0.929166; 0.871965; 0.384725; 0.239311; 0.784776; 0.6
810; 29.44; 6.25; 0.60562; 0.289917; 0.315704; 0.112657; 0.929033; 0.871367; 0.383242; 0.237812; 0.785399; 0.6
840; 29.08; 6.26061; 0.607455; 0.291572; 0.315884; 0.114325; 0.927964; 0.872412; 0.384207; 0.23874; 0.785328; 0.6
870; 28.575; 6.23817; 0.608332; 0.292299; 0.316033; 0.113921; 0.928166; 0.875557; 0.382518; 0.238032; 0.787289; 0.6
900; 28.025; 6.245; 0.608782; 0.292994; 0.315788; 0.114098; 0.92738; 0.873488; 0.382451; 0.237393; 0.787304; 0.6
930; 27.905; 6.25745; 0.609376; 0.293722; 0.315654; 0.111616; 0.927501; 0.874397; 0.38166; 0.236836; 0.78761; 0.6
960; 27.735; 6.23816; 0.610138; 0.294443; 0.315695; 0.113153; 0.926971; 0.874757; 0.382959; 0.23766; 0.787419; 0.6
990; 27.41; 6.27684; 0.610615; 0.295075; 0.31554; 0.110808; 0.927442; 0.877095; 0.381341; 0.236321; 0.787753; 0.6
1020; 26.995; 6.26123; 0.61121; 0.295704; 0.315507; 0.110696; 0.927382; 0.878333; 0.379725; 0.235468; 0.789406; 0.6
1050; 27.07; 6.28643; 0.612113; 0.296288; 0.315826; 0.109931; 0.928066; 0.881653; 0.380335; 0.235498; 0.789263; 0.6
1080; 26.73; 6.27031; 0.611975; 0.296518; 0.315457; 0.110312; 0.927604; 0.87843; 0.381803; 0.236132; 0.787678; 0.6
1110; 26.78; 6.26061; 0.612865; 0.297156; 0.31571; 0.110198; 0.927581; 0.880164; 0.379486; 0.235468; 0.789915; 0.6
1140; 26.475; 6.26388; 0.613485; 0.297692; 0.315792; 0.110333; 0.927395; 0.880571; 0.381499; 0.236506; 0.788736; 0.6
1170; 26.42; 6.27694; 0.614257; 0.298415; 0.315841; 0.109648; 0.927749; 0.882106; 0.380165; 0.235685; 0.789568; 0.6
1200; 26.205; 6.32429; 0.614913; 0.29906; 0.315854; 0.110918; 0.927419; 0.879645; 0.378288; 0.234296; 0.789539; 0.6
1230; 26.32; 6.30071; 0.614953; 0.299323; 0.31563; 0.109621; 0.927739; 0.881946; 0.377482; 0.233928; 0.791064; 0.6
1260; 26.175; 6.3298; 0.615975; 0.299988; 0.315987; 0.109386; 0.927461; 0.885485; 0.378882; 0.234612; 0.788457; 0.6
1290; 25.7; 6.335; 0.616615; 0.300496; 0.316119; 0.109207; 0.927573; 0.884067; 0.380687; 0.235649; 0.788309; 0.6
1320; 25.845; 6.2851; 0.617023; 0.301051; 0.315972; 0.110539; 0.926586; 0.883237; 0.379071; 0.235067; 0.790489; 0.6
1350; 25.485; 6.32531; 0.617559; 0.301767; 0.315791; 0.109232; 0.927324; 0.886254; 0.378355; 0.234268; 0.789487; 0.6
1380; 25.36; 6.31316; 0.618589; 0.302423; 0.316165; 0.108882; 0.927204; 0.887467; 0.379192; 0.234488; 0.789236; 0.6
1410; 25.115; 6.33592; 0.619166; 0.303069; 0.316097; 0.109096; 0.926691; 0.887075; 0.378971; 0.2346; 0.788685; 0.6
1440; 25.09; 6.3398; 0.620104; 0.303588; 0.316515; 0.109773; 0.927017; 0.885399; 0.379325; 0.234625; 0.789042; 0.6
1470; 25.24; 6.33694; 0.620318; 0.303869; 0.316449; 0.108853; 0.927417; 0.890392; 0.377899; 0.233682; 0.789929; 0.6
1500; 24.79; 6.32725; 0.620868; 0.30437; 0.316498; 0.111385; 0.926764; 0.884237; 0.379346; 0.234586; 0.790038; 0.6
1530; 25.135; 6.31735; 0.621563; 0.30481; 0.316753; 0.109673; 0.927161; 0.889471; 0.379292; 0.235014; 0.789985; 0.6
1560; 24.585; 6.32847; 0.621992; 0.305176; 0.316816; 0.109075; 0.927053; 0.886439; 0.379586; 0.235247; 0.789315; 0.6
1590; 24.73; 6.33296; 0.62173; 0.305368; 0.316363; 0.108542; 0.927201; 0.889068; 0.378344; 0.234338; 0.789066; 0.6
1620; 24.705; 6.31082; 0.621999; 0.305589; 0.316411; 0.107578; 0.927537; 0.888416; 0.379157; 0.234796; 0.789674; 0.6
1650; 24.855; 6.315; 0.622713; 0.306161; 0.316552; 0.108303; 0.92756; 0.89329; 0.380287; 0.235476; 0.789389; 0.6
1680; 24.57; 6.32275; 0.623893; 0.307138; 0.316755; 0.109865; 0.927336; 0.889166; 0.378417; 0.234365; 0.791696; 0.6
1710; 24.72; 6.35031; 0.623917; 0.307327; 0.31659; 0.109767; 0.926814; 0.886753; 0.37844; 0.234059; 0.790353; 0.6
1740; 24.66; 6.35347; 0.623812; 0.307532; 0.31628; 0.110223; 0.926489; 0.888806; 0.379052; 0.234471; 0.788753; 0.6
1770; 24.5; 6.3402; 0.624681; 0.308213; 0.316468; 0.109769; 0.926282; 0.887752; 0.376245; 0.232473; 0.792226; 0.6
1800; 24.345; 6.34776; 0.624175; 0.308151; 0.316025; 0.10975; 0.926686; 0.888443; 0.376514; 0.232232; 0.791732; 0.6
1830; 24.46; 6.36796; 0.624727; 0.308534; 0.316193; 0.108153; 0.926946; 0.888344; 0.376907; 0.232619; 0.791591; 0.6
1860; 24.53; 6.36572; 0.625493; 0.309132; 0.316361; 0.109261; 0.927087; 0.892508; 0.376778; 0.232412; 0.791344; 0.6
1890; 24.35; 6.39266; 0.625576; 0.309266; 0.31631; 0.10772; 0.927235; 0.891665; 0.376803; 0.232292; 0.790626; 0.6
1920; 24.32; 6.38551; 0.62619; 0.30965; 0.316541; 0.107174; 0.927557; 0.89001; 0.375527; 0.231881; 0.792668; 0.6
1950; 24.46; 6.3599; 0.625723; 0.309704; 0.316019; 0.10944; 0.92679; 0.891872; 0.378205; 0.233523; 0.791487; 0.6
1980; 24.145; 6.39194; 0.626256; 0.310112; 0.316145; 0.10792; 0.92731; 0.890376; 0.376491; 0.231893; 0.792497; 0.6
2010; 24.36; 6.39929; 0.626793; 0.310408; 0.316384; 0.10994; 0.926519; 0.890069; 0.376031; 0.232376; 0.791391; 0.6
2040; 24.09; 6.38561; 0.626818; 0.310588; 0.31623; 0.10954; 0.926584; 0.891295; 0.375929; 0.231807; 0.791297; 0.6
2070; 23.925; 6.40531; 0.627558; 0.311099; 0.316459; 0.109009; 0.926783; 0.894587; 0.375369; 0.231786; 0.792471; 0.6
2100; 23.765; 6.39; 0.627275; 0.311148; 0.316127; 0.109096; 0.926748; 0.892663; 0.37551; 0.23163; 0.792272; 0.6
2130; 23.795; 6.40082; 0.628076; 0.311683; 0.316393; 0.1092; 0.926451; 0.893724; 0.376179; 0.232416; 0.791533; 0.6
2160; 23.795; 6.41153; 0.628351; 0.312027; 0.316324; 0.108923; 0.926731; 0.893984; 0.373311; 0.230232; 0.794241; 0.6
2190; 23.83; 6.39765; 0.628367; 0.312151; 0.316216; 0.108634; 0.926613; 0.890492; 0.375898; 0.232005; 0.792481; 0.6
2220; 24.015; 6.39969; 0.628513; 0.312406; 0.316108; 0.108107; 0.926552; 0.8914; 0.375431; 0.231376; 0.793312; 0.6
2250; 23.87; 6.41429; 0.628261; 0.312341; 0.31592; 0.107834; 0.927172; 0.896549; 0.375431; 0.231119; 0.792019; 0.6
2280; 23.65; 6.41531; 0.629329; 0.313183; 0.316146; 0.108661; 0.926623; 0.894809; 0.375196; 0.231208; 0.792575; 0.6
2310; 23.565; 6.41663; 0.629364; 0.313326; 0.316037; 0.108557; 0.926667; 0.893742; 0.374088; 0.230484; 0.793186; 0.6
2340; 23.565; 6.40908; 0.630288; 0.313912; 0.316376; 0.109527; 0.926233; 0.893254; 0.374527; 0.230785; 0.793841; 0.6
2370; 23.65; 6.41398; 0.629398; 0.313562; 0.315837; 0.108051; 0.926492; 0.891179; 0.374432; 0.230644; 0.793057; 0.6
2400; 23.58; 6.4549; 0.630372; 0.31412; 0.316252; 0.108124; 0.926497; 0.896001; 0.373867; 0.230274; 0.792622; 0.6
2430; 23.33; 6.43816; 0.63014; 0.314213; 0.315927; 0.108226; 0.926205; 0.893287; 0.373955; 0.230038; 0.793917; 0.6
2460; 23.26; 6.43173; 0.630539; 0.314526; 0.316013; 0.108873; 0.925438; 0.893118; 0.373459; 0.229828; 0.793962; 0.6
2490; 23.095; 6.45286; 0.630426; 0.314677; 0.315749; 0.110406; 0.925443; 0.890997; 0.373018; 0.229012; 0.793931; 0.6
2520; 23.34; 6.42143; 0.6312; 0.315122; 0.316077; 0.109307; 0.925491; 0.893834; 0.373586; 0.229902; 0.795068; 0.6
2550; 23.06; 6.42316; 0.630726; 0.314954; 0.315772; 0.108865; 0.925547; 0.894856; 0.372968; 0.229335; 0.795052; 0.6
2580; 22.915; 6.39796; 0.631369; 0.315483; 0.315886; 0.108482; 0.925321; 0.892318; 0.372212; 0.229418; 0.796224; 0.6
2610; 23.05; 6.43214; 0.631853; 0.315933; 0.31592; 0.109894; 0.924948; 0.892714; 0.372468; 0.229448; 0.794958; 0.6
2640; 23.03; 6.41541; 0.631682; 0.315939; 0.315743; 0.110373; 0.924675; 0.894268; 0.373661; 0.230003; 0.794559; 0.6
2670; 22.84; 6.41704; 0.632411; 0.316278; 0.316133; 0.107607; 0.925558; 0.895369; 0.373236; 0.229933; 0.795294; 0.6
2700; 22.89; 6.41214; 0.632677; 0.316534; 0.316143; 0.111022; 0.924497; 0.892928; 0.374819; 0.231056; 0.795002; 0.6
2730; 22.945; 6.42531; 0.632289; 0.316419; 0.31587; 0.108301; 0.925379; 0.893082; 0.372405; 0.229231; 0.794939; 0.6
2760; 22.9; 6.45327; 0.632221; 0.316537; 0.315684; 0.108971; 0.924933; 0.891639; 0.37162; 0.228306; 0.795598; 0.6
2790; 22.945; 6.42061; 0.63319; 0.317055; 0.316135; 0.108857; 0.925188; 0.89468; 0.374125; 0.230607; 0.794342; 0.6
2820; 22.87; 6.45551; 0.633244; 0.317062; 0.316182; 0.107988; 0.925542; 0.896488; 0.373613; 0.229668; 0.795012; 0.6
2850; 22.785; 6.42877; 0.633681; 0.317553; 0.316128; 0.110252; 0.924537; 0.89454; 0.374415; 0.230605; 0.794878; 0.6
2880; 22.795; 6.43541; 0.63381; 0.317741; 0.316069; 0.110408; 0.924587; 0.895525; 0.374167; 0.2303; 0.794255; 0.6
2910; 22.63; 6.42122; 0.634212; 0.318136; 0.316076; 0.109715; 0.924811; 0.898457; 0.371547; 0.229341; 0.797084; 0.6
2940; 22.38; 6.45275; 0.6341; 0.318099; 0.316001; 0.109731; 0.924598; 0.893191; 0.373905; 0.230116; 0.793803; 0.6
2970; 22.635; 6.43429; 0.634624; 0.318645; 0.315979; 0.111928; 0.9238; 0.893261; 0.373161; 0.229741; 0.795686; 0.6
0; 9.985; 4.09173; 0.402314; 0.278788; 0.123526; 0.116495; 0.89582; 0.991288; 0.339442; 0.224661; 0.903833; 0.8
30; 12.035; 4.50551; 0.469218; 0.322999; 0.146219; 0.246458; 0.851038; 0.72404; 0.455746; 0.312803; 0.785793; 0.8
60; 30.695; 5.03653; 0.482389; 0.33353; 0.148859; 0.185735; 0.89254; 0.778702; 0.424758; 0.280636; 0.794806; 0.8
90; 35.65; 5.40051; 0.491814; 0.341688; 0.150126; 0.163776; 0.903514; 0.799133; 0.410185; 0.265058; 0.797113; 0.8
120; 36.495; 5.56888; 0.49934; 0.348855; 0.150485; 0.152212; 0.908547; 0.812226; 0.403009; 0.257279; 0.799247; 0.8
150; 35.63; 5.68724; 0.505876; 0.355118; 0.150759; 0.146002; 0.911389; 0.823268; 0.395789; 0.250812; 0.802086; 0.8
180; 33.83; 5.76806; 0.511871; 0.360657; 0.151214; 0.142734; 0.911681; 0.822936; 0.393605; 0.248219; 0.801214; 0.8
210; 32.62; 5.81561; 0.516605; 0.365427; 0.151178; 0.14369; 0.910901; 0.826108; 0.390454; 0.245233; 0.80367; 0.8
240; 31.42; 5.84133; 0.520902; 0.369669; 0.151233; 0.141591; 0.910555; 0.828451; 0.389407; 0.243994; 0.804983; 0.8
270; 30.125; 5.8403; 0.525592; 0.374228; 0.151365; 0.141491; 0.907165; 0.827474; 0.386241; 0.24244; 0.809341; 0.8
300; 29.04; 5.85735; 0.529438; 0.377972; 0.151465; 0.142697; 0.904619; 0.838883; 0.387366; 0.243101; 0.810055; 0.8
330; 27.35; 5.90174; 0.531437; 0.380136; 0.151301; 0.141764; 0.904934; 0.834695; 0.383657; 0.239357; 0.810699; 0.8
360; 26.67; 5.88286; 0.533858; 0.382486; 0.151372; 0.141899; 0.903871; 0.842656; 0.38312; 0.23893; 0.813762; 0.8
390; 26.32; 5.92031; 0.536429; 0.385053; 0.151376; 0.142001; 0.902964; 0.845873; 0.383122; 0.238962; 0.81286; 0.8
420; 25.56; 5.93612; 0.53922; 0.387794; 0.151426; 0.143224; 0.898796; 0.846209; 0.382951; 0.239243; 0.814973; 0.8
450; 24.655; 5.94551; 0.540464; 0.389187; 0.151277; 0.142863; 0.898368; 0.85395; 0.381651; 0.238066; 0.816673; 0.8
480; 24.06; 5.96347; 0.542136; 0.390848; 0.151288; 0.144373; 0.89815; 0.856068; 0.381745; 0.238093; 0.817109; 0.8
510; 23.96; 5.97878; 0.54457; 0.392993; 0.151577; 0.146014; 0.897636; 0.856787; 0.3801; 0.23745; 0.819277; 0.8
540; 23.605; 5.99143; 0.545724; 0.394523; 0.151201; 0.14813; 0.89596; 0.84544; 0.380868; 0.237682; 0.818245; 0.8
570; 23.62; 5.97592; 0.547298; 0.396046; 0.151252; 0.144956; 0.896905; 0.846159; 0.38026; 0.237341; 0.819538; 0.8
600; 22.97; 5.99531; 0.548542; 0.397243; 0.151299; 0.1457; 0.896552; 0.857792; 0.381066; 0.237268; 0.817489; 0.8
630; 22.78; 5.9799; 0.54989; 0.39863; 0.15126; 0.144729; 0.896618; 0.856836; 0.379896; 0.236324; 0.820819; 0.8
660; 22.505; 6.03776; 0.551316; 0.400068; 0.151249; 0.14449; 0.896015; 0.855691; 0.378896; 0.234955; 0.81997; 0.8
690; 22.11; 5.99765; 0.552017; 0.400881; 0.151136; 0.146149; 0.894661; 0.854201; 0.379979; 0.236128; 0.819731; 0.8
720; 21.685; 6.02888; 0.553277; 0.402123; 0.151154; 0.143996; 0.895603; 0.855959; 0.37782; 0.234191; 0.821216; 0.8
750; 21.28; 6.02643; 0.554602; 0.403399; 0.151202; 0.145477; 0.895678; 0.861641; 0.377753; 0.234306; 0.821946; 0.8
780; 21.13; 6.01572; 0.55542; 0.404307; 0.151113; 0.142501; 0.89566; 0.856643; 0.376487; 0.23341; 0.822005; 0.8
810; 21.04; 6.0097; 0.556729; 0.405594; 0.151135; 0.142574; 0.895715; 0.860935; 0.376891; 0.2341; 0.822315; 0.8
840; 20.885; 6.02663; 0.557603; 0.406507; 0.151095; 0.143184; 0.894601; 0.860114; 0.376235; 0.23282; 0.822921; 0.8
870; 20.54; 6.01704; 0.558925; 0.40768; 0.151245; 0.143967; 0.895275; 0.86053; 0.377703; 0.234561; 0.822303; 0.8
900; 20.42; 6.03633; 0.560481; 0.409304; 0.151177; 0.14611; 0.894518; 0.856192; 0.376006; 0.233302; 0.8222; 0.8
930; 20.355; 6.00847; 0.56169; 0.410494; 0.151196; 0.146749; 0.89315; 0.861745; 0.376416; 0.233628; 0.822905; 0.8
960; 19.985; 5.99786; 0.562916; 0.411583; 0.151333; 0.146701; 0.891806; 0.860016; 0.377588; 0.235037; 0.822111; 0.8
990; 19.965; 5.99714; 0.563788; 0.412584; 0.151204; 0.145331; 0.892434; 0.858314; 0.376291; 0.233886; 0.824461; 0.8
1020; 19.77; 6.01459; 0.56417; 0.413087; 0.151084; 0.147339; 0.891761; 0.85853; 0.375081; 0.232521; 0.824765; 0.8
1050; 19.495; 6.01745; 0.565055; 0.413892; 0.151163; 0.144715; 0.89237; 0.856069; 0.374481; 0.232508; 0.824972; 0.8
1080; 19.335; 6.03918; 0.565482; 0.414324; 0.151158; 0.147395; 0.891709; 0.860564; 0.373478; 0.231487; 0.824804; 0.8
1110; 19.39; 6.0452; 0.566822; 0.41557; 0.151252; 0.145758; 0.892235; 0.85451; 0.37494; 0.232187; 0.823995; 0.8
1140; 19.725; 6.00163; 0.567476; 0.416176; 0.1513; 0.148199; 0.891358; 0.866526; 0.374217; 0.232415; 0.827213; 0.8
1170; 19.295; 6.05622; 0.568135; 0.416848; 0.151288; 0.144931; 0.89228; 0.859014; 0.373978; 0.231536; 0.824993; 0.8
1200; 19.36; 5.99112; 0.568832; 0.4175; 0.151332; 0.146512; 0.891892; 0.87186; 0.374284; 0.232676; 0.826777; 0.8
1230; 18.865; 6.00296; 0.568751; 0.417613; 0.151138; 0.14521; 0.89156; 0.863427; 0.373965; 0.232142; 0.826858; 0.8
1260; 19.31; 6.03112; 0.569684; 0.418426; 0.151259; 0.144261; 0.891454; 0.862256; 0.373009; 0.231628; 0.826671; 0.8
1290; 19.03; 6.05061; 0.570081; 0.418948; 0.151132; 0.142753; 0.891711; 0.868884; 0.373771; 0.231407; 0.826929; 0.8
1320; 18.68; 6.04235; 0.570464; 0.419239; 0.151225; 0.143024; 0.891669; 0.873006; 0.374057; 0.231624; 0.825855; 0.8
1350; 18.63; 6.02979; 0.571491; 0.420098; 0.151393; 0.14506; 0.890957; 0.871216; 0.375063; 0.232851; 0.826447; 0.8
1380; 18.72; 6.06674; 0.571701; 0.420324; 0.151377; 0.142226; 0.891394; 0.859552; 0.372503; 0.23077; 0.827245; 0.8
1410; 18.56; 6.08561; 0.57195; 0.420531; 0.151419; 0.140042; 0.892517; 0.873946; 0.371018; 0.229252; 0.827985; 0.8
1440; 18.685; 6.04092; 0.572646; 0.42124; 0.151406; 0.14328; 0.892433; 0.875511; 0.374209; 0.231909; 0.826604; 0.8
1470; 18.62; 6.07122; 0.572366; 0.421132; 0.151234; 0.141297; 0.892696; 0.875977; 0.373526; 0.230796; 0.826706; 0.8
1500; 18.495; 6.10541; 0.573679; 0.422163; 0.151516; 0.141089; 0.892431; 0.873613; 0.371833; 0.229748; 0.827592; 0.8
1530; 18.47; 6.12286; 0.573802; 0.422407; 0.151396; 0.141083; 0.892844; 0.873272; 0.372768; 0.230099; 0.826573; 0.8
1560; 18.48; 6.09918; 0.574562; 0.423074; 0.151488; 0.141735; 0.892737; 0.863346; 0.371749; 0.229963; 0.827867; 0.8
1590; 18.765; 6.09572; 0.575119; 0.42365; 0.151469; 0.14082; 0.893269; 0.869229; 0.373576; 0.230562; 0.825778; 0.8
1620; 18.505; 6.07806; 0.575258; 0.423851; 0.151407; 0.141147; 0.892775; 0.873372; 0.372859; 0.230284; 0.827671; 0.8
1650; 18.225; 6.10735; 0.576119; 0.424669; 0.15145; 0.141114; 0.893168; 0.872889; 0.369652; 0.227927; 0.829022; 0.8
1680; 17.945; 6.09551; 0.576261; 0.424908; 0.151353; 0.142057; 0.892693; 0.870758; 0.369662; 0.228428; 0.829011; 0.8
1710; 18.22; 6.09755; 0.576948; 0.425392; 0.151557; 0.140771; 0.894947; 0.869892; 0.370998; 0.228957; 0.82717; 0.8
1740; 18.135; 6.08959; 0.577242; 0.425661; 0.15158; 0.139833; 0.894902; 0.870223; 0.371395; 0.228712; 0.826709; 0.8
1770; 18.305; 6.09796; 0.577809; 0.426195; 0.151614; 0.14201; 0.893487; 0.870744; 0.369581; 0.227959; 0.828284; 0.8
1800; 18.325; 6.10541; 0.578371; 0.426865; 0.151506; 0.140629; 0.893237; 0.872455; 0.369265; 0.227687; 0.828475; 0.8
1830; 18.01; 6.14408; 0.579154; 0.427581; 0.151573; 0.141841; 0.893241; 0.872728; 0.36885; 0.227055; 0.828775; 0.8
1860; 18.035; 6.11163; 0.579347; 0.427754; 0.151594; 0.141039; 0.893423; 0.876553; 0.369021; 0.227628; 0.828768; 0.8
1890; 18.005; 6.08; 0.57986; 0.428272; 0.151587; 0.140656; 0.893795; 0.874042; 0.369186; 0.227473; 0.830208; 0.8
1920; 17.61; 6.10061; 0.580227; 0.428585; 0.151642; 0.139746; 0.894205; 0.868122; 0.370185; 0.227909; 0.829098; 0.8
1950; 17.84; 6.12949; 0.580508; 0.428808; 0.1517; 0.141185; 0.894404; 0.877656; 0.368982; 0.226988; 0.828311; 0.8
1980; 17.795; 6.10786; 0.581276; 0.42958; 0.151696; 0.139546; 0.89429; 0.878305; 0.370433; 0.22821; 0.828686; 0.8
