### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

value; varDist; param
32.6531; 3.22581; 6
34.6939; 0; 6
36.7347; 0; 6
38.7755; 3.22581; 6
40.8163; 6.45161; 6
42.8571; 0; 6
44.898; 12.9032; 6
46.9388; 3.22581; 6
48.9796; 0; 6
51.0204; 3.22581; 6
53.0612; 0; 6
55.102; 0; 6
57.1429; 0; 6
59.1837; 0; 6
61.2245; 0; 6
63.2653; 0; 6
65.3061; 0; 6
67.3469; 0; 6
69.3878; 0; 6
71.4286; 0; 6
73.4694; 0; 6
75.5102; 0; 6
77.551; 0; 6
79.5918; 0; 6
81.6327; 0; 6
83.6735; 0; 6
85.7143; 0; 6
87.7551; 0; 6
89.7959; 0; 6
91.8367; 0; 6
93.8776; 0; 6
95.9184; 0; 6
97.9592; 0; 6
100; 0; 6
2.04082; 20; 7
4.08163; 3.33333; 7
6.12245; 3.33333; 7
8.16327; 0; 7
10.2041; 3.33333; 7
12.2449; 0; 7
14.2857; 3.33333; 7
16.3265; 0; 7
18.3673; 0; 7
20.4082; 0; 7
22.449; 16.6667; 7
24.4898; 0; 7
26.5306; 3.33333; 7
28.5714; 0; 7
30.6122; 3.33333; 7
32.6531; 6.66667; 7
34.6939; 0; 7
36.7347; 6.66667; 7
38.7755; 0; 7
40.8163; 10; 7
42.8571; 13.3333; 7
44.898; 3.33333; 7
46.9388; 0; 7
48.9796; 0; 7
51.0204; 0; 7
53.0612; 0; 7
55.102; 0; 7
57.1429; 0; 7
59.1837; 0; 7
61.2245; 0; 7
63.2653; 0; 7
65.3061; 3.33333; 7
67.3469; 0; 7
69.3878; 0; 7
71.4286; 0; 7
73.4694; 0; 7
75.5102; 0; 7
77.551; 0; 7
79.5918; 0; 7
81.6327; 0; 7
83.6735; 0; 7
85.7143; 0; 7
87.7551; 0; 7
89.7959; 0; 7
91.8367; 0; 7
93.8776; 0; 7
95.9184; 0; 7
97.9592; 0; 7
100; 0; 7
2.04082; 6.45161; 8
4.08163; 6.45161; 8
6.12245; 0; 8
8.16327; 3.22581; 8
10.2041; 6.45161; 8
12.2449; 6.45161; 8
14.2857; 0; 8
16.3265; 0; 8
18.3673; 3.22581; 8
20.4082; 6.45161; 8
22.449; 19.3548; 8
24.4898; 0; 8
26.5306; 3.22581; 8
28.5714; 6.45161; 8
30.6122; 3.22581; 8
32.6531; 3.22581; 8
34.6939; 3.22581; 8
36.7347; 3.22581; 8
38.7755; 3.22581; 8
40.8163; 3.22581; 8
42.8571; 3.22581; 8
44.898; 0; 8
46.9388; 3.22581; 8
48.9796; 0; 8
51.0204; 3.22581; 8
53.0612; 0; 8
55.102; 3.22581; 8
57.1429; 0; 8
59.1837; 0; 8
61.2245; 0; 8
63.2653; 0; 8
65.3061; 0; 8
67.3469; 0; 8
69.3878; 0; 8
71.4286; 0; 8
73.4694; 0; 8
75.5102; 0; 8
77.551; 0; 8
79.5918; 0; 8
81.6327; 0; 8
83.6735; 0; 8
85.7143; 0; 8
87.7551; 0; 8
89.7959; 0; 8
91.8367; 0; 8
93.8776; 0; 8
95.9184; 0; 8
97.9592; 0; 8
100; 0; 8
2.04082; 14.2857; 9
4.08163; 0; 9
6.12245; 0; 9
8.16327; 0; 9
10.2041; 0; 9
12.2449; 0; 9
14.2857; 0; 9
16.3265; 0; 9
18.3673; 7.14286; 9
20.4082; 0; 9
22.449; 7.14286; 9
24.4898; 0; 9
26.5306; 0; 9
28.5714; 0; 9
30.6122; 0; 9
32.6531; 7.14286; 9
34.6939; 0; 9
36.7347; 0; 9
38.7755; 0; 9
40.8163; 0; 9
42.8571; 0; 9
44.898; 0; 9
46.9388; 0; 9
48.9796; 7.14286; 9
51.0204; 7.14286; 9
53.0612; 0; 9
55.102; 7.14286; 9
57.1429; 14.2857; 9
59.1837; 0; 9
61.2245; 7.14286; 9
63.2653; 0; 9
65.3061; 7.14286; 9
67.3469; 7.14286; 9
69.3878; 0; 9
71.4286; 0; 9
73.4694; 0; 9
75.5102; 7.14286; 9
77.551; 0; 9
79.5918; 0; 9
81.6327; 0; 9
83.6735; 0; 9
85.7143; 0; 9
87.7551; 0; 9
89.7959; 0; 9
91.8367; 0; 9
93.8776; 0; 9
95.9184; 0; 9
97.9592; 0; 9
100; 0; 9
2.04082; 20; 10
4.08163; 12; 10
6.12245; 4; 10
8.16327; 0; 10
10.2041; 0; 10
12.2449; 0; 10
14.2857; 4; 10
16.3265; 0; 10
18.3673; 4; 10
20.4082; 4; 10
22.449; 0; 10
24.4898; 0; 10
26.5306; 4; 10
28.5714; 4; 10
30.6122; 8; 10
32.6531; 12; 10
34.6939; 4; 10
36.7347; 0; 10
38.7755; 4; 10
40.8163; 12; 10
42.8571; 0; 10
44.898; 0; 10
46.9388; 0; 10
48.9796; 0; 10
51.0204; 4; 10
53.0612; 0; 10
55.102; 0; 10
57.1429; 0; 10
59.1837; 0; 10
61.2245; 0; 10
63.2653; 0; 10
65.3061; 0; 10
67.3469; 0; 10
69.3878; 0; 10
71.4286; 0; 10
73.4694; 0; 10
75.5102; 0; 10
77.551; 0; 10
79.5918; 0; 10
81.6327; 0; 10
83.6735; 0; 10
85.7143; 0; 10
87.7551; 0; 10
89.7959; 0; 10
91.8367; 0; 10
93.8776; 0; 10
95.9184; 0; 10
97.9592; 0; 10
100; 0; 10
2.04082; 3.7037; 11
4.08163; 14.8148; 11
6.12245; 7.40741; 11
8.16327; 7.40741; 11
10.2041; 3.7037; 11
12.2449; 3.7037; 11
14.2857; 7.40741; 11
16.3265; 0; 11
18.3673; 3.7037; 11
20.4082; 3.7037; 11
22.449; 7.40741; 11
24.4898; 3.7037; 11
26.5306; 7.40741; 11
28.5714; 0; 11
30.6122; 0; 11
32.6531; 3.7037; 11
34.6939; 3.7037; 11
36.7347; 3.7037; 11
38.7755; 0; 11
40.8163; 0; 11
42.8571; 0; 11
44.898; 0; 11
46.9388; 0; 11
48.9796; 3.7037; 11
51.0204; 0; 11
53.0612; 0; 11
55.102; 0; 11
57.1429; 0; 11
59.1837; 3.7037; 11
61.2245; 0; 11
63.2653; 0; 11
65.3061; 0; 11
67.3469; 0; 11
69.3878; 0; 11
71.4286; 3.7037; 11
73.4694; 3.7037; 11
75.5102; 0; 11
77.551; 0; 11
79.5918; 0; 11
81.6327; 0; 11
83.6735; 0; 11
85.7143; 0; 11
87.7551; 0; 11
89.7959; 0; 11
91.8367; 0; 11
93.8776; 0; 11
95.9184; 0; 11
97.9592; 0; 11
100; 0; 11
2.04082; 11.5385; 12
4.08163; 7.69231; 12
6.12245; 0; 12
8.16327; 0; 12
10.2041; 0; 12
12.2449; 3.84615; 12
14.2857; 7.69231; 12
16.3265; 0; 12
18.3673; 7.69231; 12
20.4082; 3.84615; 12
22.449; 3.84615; 12
24.4898; 11.5385; 12
26.5306; 3.84615; 12
28.5714; 0; 12
30.6122; 0; 12
32.6531; 3.84615; 12
34.6939; 3.84615; 12
36.7347; 0; 12
38.7755; 0; 12
40.8163; 7.69231; 12
42.8571; 7.69231; 12
44.898; 0; 12
46.9388; 3.84615; 12
48.9796; 3.84615; 12
51.0204; 0; 12
53.0612; 0; 12
55.102; 0; 12
57.1429; 3.84615; 12
59.1837; 0; 12
61.2245; 3.84615; 12
63.2653; 0; 12
65.3061; 0; 12
67.3469; 0; 12
