### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 1 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
2220; 17; 5.73469; 0.605273; 0.285507; 0.319766; 0.124948; 0.910349; 0.876881; 0.421491; 0.261762; 0.751913; 104
2250; 18; 5.4898; 0.618788; 0.290979; 0.327808; 0.125781; 0.905676; 0.880874; 0.409829; 0.264456; 0.772703; 104
2280; 17; 5.63265; 0.611849; 0.288838; 0.323012; 0.121199; 0.912971; 0.914655; 0.383174; 0.248077; 0.783943; 104
2310; 17; 5.57143; 0.609147; 0.28712; 0.322027; 0.142857; 0.907027; 0.903505; 0.411912; 0.268426; 0.759082; 104
2340; 17; 5.32653; 0.612121; 0.287357; 0.324764; 0.117451; 0.908527; 0.904145; 0.397751; 0.255072; 0.79362; 104
2370; 17; 5.4898; 0.611237; 0.28828; 0.322957; 0.117451; 0.909962; 0.887047; 0.412745; 0.268264; 0.771125; 104
2400; 17; 5.53061; 0.613018; 0.287868; 0.32515; 0.137443; 0.908705; 0.927844; 0.42274; 0.274027; 0.767228; 104
2430; 14; 5.38775; 0.603671; 0.284637; 0.319034; 0.11162; 0.9122; 0.926279; 0.403582; 0.254001; 0.787733; 104
2460; 15; 5.46939; 0.611087; 0.286664; 0.324423; 0.129113; 0.907679; 0.920833; 0.414827; 0.272327; 0.761584; 104
2490; 16; 5.83673; 0.603391; 0.284247; 0.319144; 0.117451; 0.909202; 0.884533; 0.386506; 0.244031; 0.767753; 104
2520; 16; 5.55102; 0.618884; 0.291749; 0.327136; 0.114536; 0.904584; 0.927054; 0.399; 0.25877; 0.778645; 104
2550; 14; 5.5102; 0.617706; 0.289602; 0.328105; 0.129946; 0.904489; 0.866233; 0.407747; 0.272276; 0.778238; 104
2580; 17; 5.7551; 0.60907; 0.287869; 0.321201; 0.121199; 0.903184; 0.945714; 0.385673; 0.244473; 0.776382; 104
2610; 13; 5.71429; 0.605974; 0.285559; 0.320415; 0.126197; 0.909686; 0.964655; 0.388588; 0.248026; 0.769717; 104
2640; 13; 5.73469; 0.612094; 0.289388; 0.322706; 0.107872; 0.909253; 0.892497; 0.403582; 0.260402; 0.759045; 104
2670; 16; 5.61225; 0.614572; 0.289774; 0.324798; 0.11162; 0.909002; 0.934045; 0.403998; 0.257767; 0.78271; 104
2700; 16; 5.38776; 0.609823; 0.287461; 0.322363; 0.115369; 0.90705; 0.95671; 0.42274; 0.269514; 0.767276; 104
2730; 13; 5.95918; 0.611569; 0.287522; 0.324047; 0.130362; 0.912899; 0.907895; 0.401916; 0.254851; 0.757806; 104
2760; 16; 5.57143; 0.61216; 0.289103; 0.323057; 0.140358; 0.90906; 0.940424; 0.402332; 0.256806; 0.777572; 104
2790; 14; 5.93878; 0.609947; 0.287447; 0.322501; 0.15202; 0.905223; 0.908986; 0.379425; 0.24251; 0.772174; 104
2820; 15; 5.89796; 0.608731; 0.286233; 0.322498; 0.117868; 0.905128; 0.90269; 0.396085; 0.249904; 0.766638; 104
2850; 15; 5.44898; 0.616387; 0.289755; 0.326632; 0.137859; 0.903406; 0.920548; 0.434402; 0.284261; 0.780558; 104
2880; 16; 4.91837; 0.607951; 0.285809; 0.322141; 0.126614; 0.899922; 0.887023; 0.414827; 0.276041; 0.77229; 104
2910; 15; 5.67347; 0.613853; 0.289938; 0.323915; 0.150354; 0.904873; 0.906962; 0.416493; 0.267414; 0.760021; 104
2940; 15; 5.69388; 0.608833; 0.287261; 0.321572; 0.122449; 0.90734; 0.911856; 0.410246; 0.257095; 0.765663; 104
2970; 15; 5.34694; 0.603822; 0.285695; 0.318127; 0.127863; 0.902965; 0.898921; 0.374844; 0.243929; 0.802326; 104
0; 9; 3.79592; 0.494478; 0.233227; 0.26125; 0.201166; 0.871612; 0.970445; 0.371095; 0.251256; 0.910607; 105
30; 10; 5.14286; 0.558393; 0.247504; 0.310889; 0.203665; 0.90907; 0.7968; 0.416077; 0.273627; 0.786011; 105
60; 39; 5.77551; 0.57021; 0.257028; 0.313182; 0.172845; 0.929678; 0.832043; 0.406081; 0.262212; 0.782248; 105
90; 42; 5.91837; 0.580905; 0.262124; 0.318781; 0.132028; 0.938917; 0.830345; 0.425239; 0.264312; 0.77057; 105
120; 47; 5.97959; 0.587354; 0.266031; 0.321322; 0.0970429; 0.938897; 0.840808; 0.409413; 0.249683; 0.775661; 105
150; 43; 6.2449; 0.599656; 0.269673; 0.329983; 0.0987089; 0.9494; 0.869387; 0.398584; 0.258413; 0.751546; 105
180; 44; 6.08163; 0.586697; 0.266241; 0.320456; 0.0982924; 0.94539; 0.853311; 0.401916; 0.261974; 0.74925; 105
210; 41; 6.06122; 0.588483; 0.269605; 0.318878; 0.11162; 0.941232; 0.857646; 0.377759; 0.238447; 0.765407; 105
240; 39; 6.57143; 0.597924; 0.275302; 0.322621; 0.0745523; 0.951391; 0.887901; 0.39317; 0.237053; 0.768073; 105
270; 39; 6.28571; 0.605706; 0.281727; 0.323979; 0.0966264; 0.949961; 0.872011; 0.369013; 0.231205; 0.780132; 105
300; 40; 6.06122; 0.609814; 0.288264; 0.32155; 0.106206; 0.941644; 0.868024; 0.40025; 0.258251; 0.77306; 105
330; 35; 5.91837; 0.611964; 0.290035; 0.321929; 0.134944; 0.928344; 0.830626; 0.406497; 0.257588; 0.766264; 105
360; 33; 6.36735; 0.618317; 0.296243; 0.322074; 0.107455; 0.930341; 0.853534; 0.389838; 0.247091; 0.774441; 105
390; 30; 6.36735; 0.619505; 0.297175; 0.32233; 0.109538; 0.932499; 0.858594; 0.39192; 0.240563; 0.776924; 105
420; 31; 6.26531; 0.622155; 0.299976; 0.322179; 0.123282; 0.925198; 0.821085; 0.391504; 0.240962; 0.769463; 105
450; 32; 6.73469; 0.619369; 0.299866; 0.319503; 0.115785; 0.937602; 0.885821; 0.359434; 0.217528; 0.794526; 105
480; 33; 6.34694; 0.620807; 0.299399; 0.321408; 0.106206; 0.945265; 0.918265; 0.386089; 0.235268; 0.7709; 105
510; 30; 6.57143; 0.625832; 0.30145; 0.324383; 0.092045; 0.952206; 0.915678; 0.364432; 0.218761; 0.791133; 105
540; 34; 6.65306; 0.632404; 0.307312; 0.325092; 0.08788; 0.94746; 0.887643; 0.382757; 0.234222; 0.784224; 105
570; 33; 6.77551; 0.625353; 0.306221; 0.319132; 0.092878; 0.944049; 0.886129; 0.365681; 0.21463; 0.789008; 105
600; 33; 7; 0.636312; 0.314884; 0.321428; 0.16743; 0.931991; 0.846015; 0.355685; 0.223614; 0.775563; 105
630; 38; 6.67347; 0.645933; 0.321254; 0.324679; 0.170346; 0.933436; 0.895913; 0.370262; 0.226657; 0.789835; 105
660; 31; 7.20408; 0.637249; 0.319271; 0.317978; 0.0949604; 0.94564; 0.889667; 0.351937; 0.204226; 0.792466; 105
690; 32; 7.40816; 0.645971; 0.32599; 0.319981; 0.113286; 0.941274; 0.854626; 0.377759; 0.220724; 0.772215; 105
720; 35; 6.71429; 0.649039; 0.328546; 0.320493; 0.0987089; 0.935997; 0.855707; 0.367347; 0.219662; 0.809905; 105
750; 33; 7.04082; 0.647588; 0.328248; 0.319339; 0.0899625; 0.938559; 0.857785; 0.370262; 0.220333; 0.782284; 105
780; 34; 6.95918; 0.65109; 0.331144; 0.319945; 0.108288; 0.935323; 0.879727; 0.353603; 0.211791; 0.803051; 105
810; 28; 6.77551; 0.653928; 0.333296; 0.320632; 0.102874; 0.931858; 0.868904; 0.358601; 0.215981; 0.81628; 105
840; 27; 6.44898; 0.653235; 0.335338; 0.317896; 0.10454; 0.929257; 0.84444; 0.360683; 0.222849; 0.811057; 105
870; 30; 7.4898; 0.65148; 0.333414; 0.318066; 0.116618; 0.937052; 0.870871; 0.345273; 0.203546; 0.79554; 105
900; 32; 7.10204; 0.655775; 0.335234; 0.320541; 0.101624; 0.936953; 0.871062; 0.355685; 0.214247; 0.804991; 105
930; 29; 7.57143; 0.643867; 0.327248; 0.316619; 0.092045; 0.944145; 0.928012; 0.336943; 0.194154; 0.797574; 105
960; 25; 7.14286; 0.647796; 0.330827; 0.316969; 0.0924615; 0.941862; 0.891241; 0.347355; 0.204541; 0.79779; 105
990; 28; 7.10204; 0.646331; 0.330758; 0.315573; 0.0770512; 0.939656; 0.905253; 0.344856; 0.204294; 0.805696; 105
1020; 26; 6.87755; 0.658258; 0.336571; 0.321687; 0.102457; 0.93928; 0.929887; 0.353186; 0.217469; 0.804114; 105
1050; 24; 7.04082; 0.651089; 0.332329; 0.31876; 0.0987089; 0.935621; 0.90739; 0.369013; 0.214247; 0.792519; 105
1080; 25; 6.44898; 0.649732; 0.334395; 0.315337; 0.100375; 0.93039; 0.901804; 0.367347; 0.227788; 0.793109; 105
1110; 22; 6.5102; 0.657283; 0.338063; 0.319219; 0.11287; 0.927613; 0.901452; 0.375677; 0.225926; 0.802466; 105
1140; 21; 6.63265; 0.665659; 0.34369; 0.321969; 0.106206; 0.922934; 0.852047; 0.368596; 0.231672; 0.803212; 105
1170; 24; 6.12245; 0.652026; 0.336332; 0.315695; 0.109121; 0.92289; 0.873112; 0.368596; 0.226173; 0.810678; 105
1200; 22; 6.83673; 0.654838; 0.336851; 0.317987; 0.119534; 0.921603; 0.88792; 0.35277; 0.209173; 0.811614; 105
1230; 21; 6.89796; 0.653294; 0.337668; 0.315626; 0.106206; 0.927193; 0.892551; 0.338609; 0.201914; 0.809442; 105
1260; 21; 6.83673; 0.658965; 0.340428; 0.318537; 0.10454; 0.924923; 0.864701; 0.356518; 0.212989; 0.812928; 105
1290; 23; 6.5102; 0.65682; 0.341405; 0.315415; 0.104956; 0.920756; 0.933021; 0.356935; 0.216287; 0.809763; 105
1320; 17; 6.67347; 0.664536; 0.345119; 0.319417; 0.111204; 0.918306; 0.860695; 0.377759; 0.227405; 0.811496; 105
1350; 21; 6.4898; 0.660562; 0.34267; 0.317892; 0.135777; 0.919573; 0.854295; 0.370262; 0.225527; 0.8; 105
1380; 24; 6.73469; 0.664112; 0.345072; 0.31904; 0.148272; 0.917522; 0.803001; 0.35152; 0.214154; 0.819531; 105
1410; 29; 6.79592; 0.664714; 0.345665; 0.319049; 0.147439; 0.91984; 0.863938; 0.3611; 0.218378; 0.810688; 105
1440; 24; 7.02041; 0.66652; 0.345929; 0.320591; 0.133278; 0.920571; 0.836606; 0.376093; 0.225008; 0.794808; 105
1470; 28; 6.81633; 0.662289; 0.3446; 0.317689; 0.118701; 0.920988; 0.849088; 0.350271; 0.212828; 0.810593; 105
1500; 25; 6.53061; 0.66109; 0.344062; 0.317028; 0.128696; 0.920245; 0.862317; 0.356518; 0.217826; 0.816519; 105
1530; 23; 6.71429; 0.666998; 0.348385; 0.318614; 0.117035; 0.916007; 0.833424; 0.372761; 0.22483; 0.807377; 105
1560; 26; 7.22449; 0.661102; 0.344198; 0.316904; 0.122032; 0.923276; 0.865393; 0.375677; 0.216984; 0.783392; 105
1590; 24; 6.22449; 0.660361; 0.344116; 0.316244; 0.11287; 0.922138; 0.884396; 0.376926; 0.23095; 0.810575; 105
1620; 21; 6.79592; 0.666519; 0.346375; 0.320144; 0.104123; 0.926322; 0.87855; 0.35277; 0.21593; 0.807757; 105
1650; 23; 6.91837; 0.659795; 0.344022; 0.315773; 0.124115; 0.91763; 0.852496; 0.330279; 0.199313; 0.815156; 105
1680; 24; 7.08163; 0.669912; 0.348245; 0.321667; 0.125364; 0.929335; 0.857764; 0.367347; 0.215786; 0.799528; 105
1710; 28; 6.87755; 0.673783; 0.34997; 0.323812; 0.120783; 0.927343; 0.864701; 0.363598; 0.220631; 0.814097; 105
1740; 26; 7.26531; 0.667164; 0.347451; 0.319713; 0.102457; 0.930371; 0.899388; 0.34444; 0.206496; 0.793054; 105
1770; 24; 7.2449; 0.677382; 0.353771; 0.323611; 0.0966264; 0.93658; 0.883267; 0.369013; 0.226215; 0.785133; 105
1800; 27; 7.18367; 0.683743; 0.357758; 0.325985; 0.0949604; 0.938947; 0.90208; 0.363182; 0.218489; 0.802614; 105
1830; 26; 7.30612; 0.687295; 0.362446; 0.324849; 0.115785; 0.938235; 0.901192; 0.360683; 0.215437; 0.79764; 105
1860; 27; 7.18367; 0.68997; 0.365301; 0.324669; 0.140775; 0.931496; 0.870623; 0.33611; 0.20228; 0.818321; 105
1890; 28; 7.34694; 0.684058; 0.36253; 0.321528; 0.0957934; 0.936613; 0.897727; 0.358184; 0.209692; 0.797773; 105
1920; 26; 7.18367; 0.681879; 0.363711; 0.318168; 0.134111; 0.930122; 0.859047; 0.388588; 0.228102; 0.782112; 105
1950; 31; 7.69388; 0.685288; 0.365613; 0.319676; 0.111204; 0.93831; 0.898223; 0.319034; 0.188816; 0.817016; 105
1980; 28; 6.91837; 0.691933; 0.368803; 0.323131; 0.108288; 0.93468; 0.871221; 0.372761; 0.222815; 0.802887; 105
2010; 27; 7.73469; 0.68359; 0.366108; 0.317482; 0.0987089; 0.930086; 0.860978; 0.302374; 0.176687; 0.828132; 105
2040; 27; 7.12245; 0.689164; 0.36915; 0.320014; 0.127863; 0.929425; 0.876204; 0.358601; 0.20987; 0.803337; 105
2070; 25; 7.38775; 0.691685; 0.372524; 0.319161; 0.122865; 0.918315; 0.865288; 0.334027; 0.196296; 0.816849; 105
2100; 23; 7.14286; 0.693823; 0.37334; 0.320482; 0.114952; 0.923282; 0.878853; 0.348605; 0.208272; 0.815641; 105
2130; 24; 7.5102; 0.695828; 0.374914; 0.320914; 0.123698; 0.923771; 0.849851; 0.356518; 0.207193; 0.809188; 105
2160; 26; 6.85714; 0.684932; 0.368713; 0.316219; 0.142441; 0.91787; 0.851377; 0.350687; 0.207252; 0.809945; 105
2190; 25; 6.77551; 0.6973; 0.37601; 0.32129; 0.151603; 0.912545; 0.866234; 0.357351; 0.215344; 0.820928; 105
2220; 21; 7; 0.698065; 0.376254; 0.321811; 0.117451; 0.92389; 0.851379; 0.339025; 0.207057; 0.824823; 105
2250; 25; 6.5102; 0.697021; 0.376267; 0.320754; 0.118284; 0.915724; 0.85077; 0.360267; 0.218633; 0.824406; 105
2280; 21; 6.59184; 0.692957; 0.373563; 0.319393; 0.134111; 0.914173; 0.876419; 0.355685; 0.213312; 0.818918; 105
2310; 20; 6.93878; 0.688898; 0.371284; 0.317614; 0.115785; 0.918733; 0.899664; 0.35985; 0.211162; 0.813487; 105
2340; 19; 6.73469; 0.694586; 0.373143; 0.321443; 0.108288; 0.918725; 0.843861; 0.34444; 0.210321; 0.813577; 105
2370; 23; 7; 0.69579; 0.375026; 0.320764; 0.147855; 0.913921; 0.828048; 0.339858; 0.204235; 0.821407; 105
2400; 24; 6.65306; 0.699641; 0.375018; 0.324622; 0.138692; 0.91618; 0.875491; 0.353603; 0.219203; 0.817628; 105
2430; 22; 6.93878; 0.702777; 0.377465; 0.325312; 0.116202; 0.924754; 0.864771; 0.360683; 0.22347; 0.806384; 105
2460; 24; 7.38775; 0.696128; 0.374663; 0.321466; 0.117035; 0.924179; 0.864595; 0.345273; 0.202594; 0.815166; 105
2490; 24; 6.67347; 0.697664; 0.37325; 0.324415; 0.105789; 0.931116; 0.878935; 0.394835; 0.241906; 0.788024; 105
2520; 26; 7; 0.70171; 0.376432; 0.325278; 0.106206; 0.922741; 0.822348; 0.348605; 0.216236; 0.810259; 105
2550; 28; 7.12245; 0.695067; 0.375234; 0.319833; 0.114952; 0.919195; 0.832641; 0.35152; 0.21253; 0.812876; 105
2580; 26; 6.89796; 0.701744; 0.377867; 0.323877; 0.115369; 0.918559; 0.845611; 0.358601; 0.219577; 0.807897; 105
2610; 26; 7.30612; 0.702845; 0.377253; 0.325592; 0.124948; 0.926142; 0.870476; 0.336526; 0.205578; 0.820724; 105
2640; 25; 7.57143; 0.695585; 0.374433; 0.321153; 0.117035; 0.922688; 0.902372; 0.331945; 0.19616; 0.813606; 105
2670; 20; 7.18367; 0.701641; 0.37578; 0.32586; 0.114536; 0.930097; 0.925071; 0.328197; 0.200843; 0.828801; 105
2700; 21; 7.30612; 0.700317; 0.376481; 0.323836; 0.125364; 0.926472; 0.863534; 0.369013; 0.226292; 0.798742; 105
2730; 24; 6.89796; 0.702799; 0.377541; 0.325259; 0.167014; 0.913152; 0.901052; 0.370679; 0.228536; 0.802346; 105
2760; 20; 7.36735; 0.694366; 0.374242; 0.320124; 0.12703; 0.918356; 0.874684; 0.348188; 0.207422; 0.794103; 105
2790; 22; 6.59184; 0.694663; 0.373386; 0.321276; 0.116202; 0.923046; 0.88183; 0.373594; 0.231137; 0.799227; 105
2820; 22; 7.12245; 0.69317; 0.372332; 0.320838; 0.122865; 0.923909; 0.91988; 0.340275; 0.209199; 0.799826; 105
2850; 19; 7.12245; 0.696316; 0.373747; 0.322568; 0.120783; 0.922973; 0.9341; 0.361516; 0.219058; 0.798264; 105
2880; 18; 7.06122; 0.699044; 0.375631; 0.323413; 0.11287; 0.923358; 0.898428; 0.362766; 0.214281; 0.807553; 105
2910; 19; 7.42857; 0.700041; 0.375642; 0.3244; 0.110371; 0.924129; 0.898187; 0.351937; 0.209165; 0.80418; 105
2940; 20; 6.85714; 0.699846; 0.376423; 0.323423; 0.137859; 0.925104; 0.868004; 0.369429; 0.22477; 0.798255; 105
2970; 24; 7.06122; 0.689001; 0.369376; 0.319625; 0.110787; 0.930167; 0.892259; 0.368596; 0.217103; 0.796569; 105
0; 10; 4.22449; 0.489809; 0.242524; 0.247285; 0.136193; 0.893543; 0.986503; 0.340691; 0.227601; 0.902005; 106
30; 11; 4.59184; 0.622111; 0.322166; 0.299945; 0.380258; 0.777005; 0.63786; 0.47147; 0.336339; 0.747701; 106
60; 26; 5.57143; 0.635682; 0.332848; 0.302834; 0.305706; 0.846326; 0.736737; 0.455227; 0.307372; 0.726012; 106
90; 29; 5.95918; 0.636149; 0.338501; 0.297648; 0.264057; 0.868946; 0.748334; 0.36693; 0.238693; 0.809129; 106
120; 29; 6.34694; 0.645629; 0.344273; 0.301356; 0.241566; 0.88567; 0.767981; 0.367763; 0.234367; 0.795573; 106
150; 32; 6.73469; 0.649241; 0.350856; 0.298384; 0.226989; 0.892133; 0.789973; 0.365681; 0.224549; 0.796813; 106
180; 28; 6.73469; 0.652881; 0.354238; 0.298643; 0.176177; 0.90359; 0.817953; 0.349854; 0.215709; 0.809477; 106
210; 24; 6.65306; 0.657748; 0.359091; 0.298658; 0.153686; 0.898557; 0.794606; 0.351937; 0.219322; 0.808535; 106
240; 25; 6.87755; 0.666835; 0.363961; 0.302874; 0.16743; 0.894055; 0.804079; 0.362349; 0.221999; 0.816937; 106
270; 23; 6.46939; 0.657386; 0.360269; 0.297117; 0.176593; 0.886276; 0.763466; 0.365264; 0.231043; 0.800898; 106
300; 25; 6.06122; 0.669581; 0.36515; 0.304431; 0.201166; 0.881223; 0.75985; 0.394002; 0.249547; 0.805961; 106
330; 25; 6.53061; 0.661043; 0.354813; 0.30623; 0.165348; 0.895873; 0.822022; 0.374844; 0.231154; 0.793699; 106
360; 22; 6.34694; 0.664269; 0.356821; 0.307449; 0.167847; 0.900474; 0.8015; 0.369846; 0.230984; 0.804716; 106
390; 25; 6.30612; 0.657699; 0.353255; 0.304443; 0.148688; 0.907641; 0.807526; 0.379009; 0.229326; 0.807247; 106
420; 28; 6.57143; 0.658891; 0.349804; 0.309087; 0.120367; 0.920765; 0.821661; 0.385256; 0.231528; 0.789292; 106
450; 29; 6.30612; 0.661099; 0.350924; 0.310175; 0.156601; 0.913395; 0.843643; 0.356102; 0.222943; 0.802748; 106
480; 24; 6.5102; 0.670927; 0.353013; 0.317915; 0.114952; 0.926576; 0.865796; 0.37651; 0.234486; 0.799239; 106
510; 25; 6.5102; 0.668537; 0.354334; 0.314204; 0.14494; 0.915714; 0.889167; 0.361516; 0.224311; 0.811024; 106
540; 20; 6.5102; 0.667709; 0.351788; 0.31592; 0.120367; 0.930075; 0.897005; 0.377759; 0.23588; 0.794982; 106
570; 23; 6.61225; 0.662954; 0.350993; 0.311961; 0.106622; 0.927713; 0.831468; 0.362766; 0.218642; 0.805007; 106
600; 28; 6.32653; 0.665563; 0.353285; 0.312278; 0.142024; 0.915519; 0.861141; 0.390671; 0.236305; 0.797317; 106
630; 22; 6.61224; 0.670986; 0.356067; 0.314919; 0.144523; 0.913856; 0.838779; 0.363182; 0.226887; 0.803625; 106
660; 24; 6.53061; 0.675121; 0.359105; 0.316016; 0.125781; 0.921769; 0.914932; 0.374844; 0.23588; 0.818117; 106
690; 19; 6.40816; 0.663691; 0.350974; 0.312717; 0.142441; 0.912924; 0.905978; 0.395252; 0.243742; 0.77622; 106
720; 18; 6.57143; 0.668101; 0.349658; 0.318443; 0.110371; 0.92596; 0.915946; 0.373594; 0.231502; 0.797087; 106
750; 20; 6.59184; 0.67028; 0.351921; 0.318359; 0.139109; 0.920427; 0.888995; 0.361516; 0.22188; 0.801747; 106
780; 20; 5.95918; 0.669832; 0.35732; 0.312512; 0.181591; 0.902854; 0.8447; 0.387755; 0.24619; 0.791217; 106
810; 21; 5.93878; 0.671163; 0.35456; 0.316603; 0.137859; 0.90568; 0.891077; 0.399; 0.248187; 0.799002; 106
840; 18; 6.22449; 0.671337; 0.354735; 0.316602; 0.137443; 0.909922; 0.85707; 0.400666; 0.251885; 0.786661; 106
870; 20; 6.4898; 0.680524; 0.359795; 0.320729; 0.157018; 0.916169; 0.913852; 0.374427; 0.234928; 0.801991; 106
900; 18; 6.08163; 0.674483; 0.354991; 0.319492; 0.122032; 0.908276; 0.866399; 0.405248; 0.2531; 0.785298; 106
930; 18; 6.20408; 0.665185; 0.353814; 0.311371; 0.121199; 0.91485; 0.842912; 0.373178; 0.236075; 0.788324; 106
960; 22; 6.20408; 0.680018; 0.359679; 0.320339; 0.117868; 0.910293; 0.884526; 0.391087; 0.24959; 0.798354; 106
990; 17; 5.97959; 0.673261; 0.356239; 0.317022; 0.122032; 0.90679; 0.916751; 0.381091; 0.24234; 0.80902; 106
1020; 15; 6.2449; 0.670473; 0.358443; 0.312029; 0.137026; 0.902952; 0.884449; 0.371512; 0.231842; 0.796472; 106
1050; 16; 5.71429; 0.680467; 0.363796; 0.316671; 0.145356; 0.901044; 0.900385; 0.390671; 0.251528; 0.807104; 106
1080; 15; 5.89796; 0.675238; 0.361927; 0.313311; 0.139942; 0.907796; 0.851328; 0.388172; 0.246895; 0.802885; 106
1110; 17; 6.18367; 0.679247; 0.3643; 0.314947; 0.126197; 0.911071; 0.862958; 0.401916; 0.255463; 0.786041; 106
1140; 19; 6.46939; 0.672951; 0.36062; 0.312332; 0.138692; 0.910197; 0.880542; 0.349021; 0.21678; 0.818455; 106
1170; 18; 6.2449; 0.670389; 0.357136; 0.313253; 0.148688; 0.906892; 0.846759; 0.375677; 0.227975; 0.80379; 106
1200; 20; 6.5102; 0.67195; 0.357357; 0.314593; 0.110787; 0.920715; 0.943282; 0.364848; 0.226708; 0.813033; 106
1230; 16; 6.73469; 0.671952; 0.357112; 0.31484; 0.115369; 0.920927; 0.925538; 0.361933; 0.219619; 0.805845; 106
1260; 18; 6.7551; 0.676385; 0.35976; 0.316625; 0.135777; 0.918148; 0.901176; 0.369429; 0.230278; 0.794506; 106
1290; 18; 7.18367; 0.673271; 0.357427; 0.315844; 0.111204; 0.922899; 0.858843; 0.369429; 0.220095; 0.794169; 106
1320; 21; 6.30612; 0.681534; 0.362745; 0.318789; 0.140775; 0.913755; 0.865416; 0.378592; 0.237223; 0.811122; 106
1350; 20; 6.30612; 0.671598; 0.357671; 0.313927; 0.140358; 0.913146; 0.83031; 0.356935; 0.226904; 0.804983; 106
1380; 23; 6.40816; 0.676013; 0.360642; 0.315371; 0.13536; 0.907626; 0.861727; 0.357351; 0.22273; 0.824088; 106
1410; 19; 6.7551; 0.677004; 0.361568; 0.315436; 0.132028; 0.916588; 0.873158; 0.359434; 0.221753; 0.800909; 106
1440; 21; 6.53061; 0.672119; 0.359523; 0.312596; 0.121199; 0.917281; 0.895666; 0.393586; 0.236653; 0.790825; 106
1470; 20; 7.02041; 0.676284; 0.360805; 0.315479; 0.127447; 0.915762; 0.893978; 0.354852; 0.212165; 0.80974; 106
1500; 19; 6.77551; 0.680865; 0.358567; 0.322298; 0.11287; 0.924838; 0.855623; 0.367763; 0.224209; 0.805032; 106
1530; 23; 6.44898; 0.679265; 0.358348; 0.320918; 0.112037; 0.921687; 0.882683; 0.363598; 0.229709; 0.80999; 106
1560; 21; 6.55102; 0.668315; 0.35338; 0.314936; 0.117035; 0.922266; 0.926209; 0.3611; 0.218642; 0.804108; 106
1590; 19; 6.91837; 0.674451; 0.35477; 0.319682; 0.101208; 0.924145; 0.906314; 0.353186; 0.212089; 0.802033; 106
1620; 19; 6.69388; 0.676562; 0.357454; 0.319108; 0.100375; 0.920538; 0.896697; 0.367347; 0.224966; 0.802449; 106
1650; 19; 7.10204; 0.665565; 0.349807; 0.315758; 0.0862141; 0.931411; 0.93293; 0.338192; 0.204779; 0.80672; 106
1680; 19; 6.57143; 0.669146; 0.352997; 0.316148; 0.109538; 0.926202; 0.920555; 0.354436; 0.219356; 0.804437; 106
1710; 19; 6.69388; 0.673151; 0.357406; 0.315745; 0.0999584; 0.922686; 0.88049; 0.360683; 0.220248; 0.821413; 106
1740; 21; 6.42857; 0.66846; 0.356483; 0.311977; 0.106622; 0.918649; 0.86257; 0.366097; 0.226742; 0.802536; 106
1770; 20; 6.08163; 0.67309; 0.356359; 0.31673; 0.100375; 0.92987; 0.898843; 0.379009; 0.240291; 0.806879; 106
1800; 21; 6.71429; 0.673626; 0.357028; 0.316598; 0.0820491; 0.92746; 0.951122; 0.351937; 0.208867; 0.821871; 106
1830; 17; 7.69388; 0.676601; 0.360034; 0.316566; 0.100791; 0.9258; 0.874246; 0.347355; 0.205527; 0.800924; 106
1860; 22; 7.02041; 0.672049; 0.358022; 0.314027; 0.10329; 0.925433; 0.912892; 0.359017; 0.216024; 0.799992; 106
1890; 19; 7.04082; 0.670678; 0.356554; 0.314123; 0.100375; 0.930473; 0.931941; 0.356935; 0.213652; 0.801387; 106
1920; 20; 6.63265; 0.676808; 0.357628; 0.31918; 0.104123; 0.926879; 0.92172; 0.370262; 0.228595; 0.807904; 106
1950; 21; 6.77551; 0.67353; 0.354468; 0.319063; 0.126197; 0.925274; 0.903459; 0.372345; 0.226436; 0.789833; 106
1980; 21; 7.06122; 0.677411; 0.356683; 0.320728; 0.0832986; 0.934385; 0.929696; 0.344856; 0.207652; 0.821347; 106
2010; 21; 6.38775; 0.677716; 0.358774; 0.318942; 0.102457; 0.930246; 0.910793; 0.369013; 0.230967; 0.811979; 106
2040; 20; 6.61224; 0.671034; 0.354657; 0.316377; 0.111204; 0.924859; 0.915633; 0.369429; 0.224974; 0.792851; 106
2070; 19; 6.57143; 0.675551; 0.357073; 0.318478; 0.103707; 0.927589; 0.957423; 0.377343; 0.231613; 0.799273; 106
2100; 17; 6.44898; 0.679972; 0.36252; 0.317453; 0.105789; 0.926927; 0.938459; 0.362349; 0.229326; 0.820978; 106
2130; 20; 6.77551; 0.672792; 0.357039; 0.315753; 0.102041; 0.92723; 0.919133; 0.345689; 0.215378; 0.815997; 106
