### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 10, NVARIETYHD = 5, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.32, SELECTIONSTRENGTH = 10, ALPHA = 0.6, NHOUSEHOLD = 49, PROBABILITYNEWVAR = 0.06, PERCENTAGENEWRANDVAR = 0.1, CROSSINGDEVIATION = 0.005, DEATHPROBABILITY = 0.2, MAXTIME = 3000, TIMEINTERVAL = 30, NRUN = 200 ###

time; nVar; meanHD; totalPunctuation; productivityPunctuation; qualityPunctuation; bergerCommunity; simpsonCommunity; shannonCommunity; bergerHD; simpsonHD; shannonHD; param
2040; 23.28; 6.26296; 0.619612; 0.303692; 0.31592; 0.108501; 0.924801; 0.891802; 0.37757; 0.233758; 0.794486; 50
2070; 23.005; 6.28541; 0.619995; 0.304027; 0.315969; 0.109423; 0.924417; 0.893091; 0.379267; 0.234417; 0.792835; 50
2100; 22.71; 6.28776; 0.620184; 0.304301; 0.315883; 0.109752; 0.924793; 0.894913; 0.37787; 0.233681; 0.79404; 50
2130; 22.595; 6.29388; 0.620266; 0.304383; 0.315882; 0.108673; 0.9248; 0.894561; 0.377403; 0.23318; 0.794068; 50
2160; 22.575; 6.28235; 0.620172; 0.304316; 0.315856; 0.109417; 0.924601; 0.894773; 0.378111; 0.233809; 0.793809; 50
2190; 22.47; 6.31337; 0.620345; 0.304418; 0.315927; 0.109069; 0.924672; 0.894803; 0.377707; 0.233299; 0.792562; 50
2220; 22.475; 6.31112; 0.62028; 0.304551; 0.315729; 0.108892; 0.924737; 0.894421; 0.376558; 0.232769; 0.792907; 50
2250; 22.5; 6.30673; 0.620444; 0.304753; 0.315691; 0.107443; 0.924623; 0.893831; 0.378145; 0.233203; 0.792795; 50
2280; 22.435; 6.31408; 0.621624; 0.305359; 0.316265; 0.108259; 0.924406; 0.894505; 0.37782; 0.233441; 0.794222; 50
2310; 22.395; 6.29449; 0.621261; 0.305182; 0.316079; 0.108028; 0.924943; 0.89568; 0.377736; 0.233885; 0.794007; 50
2340; 22.45; 6.30592; 0.621499; 0.305438; 0.316061; 0.108438; 0.925251; 0.8943; 0.378511; 0.233968; 0.79223; 50
2370; 22.665; 6.31327; 0.621932; 0.305813; 0.316119; 0.109388; 0.924944; 0.896046; 0.377816; 0.233461; 0.79356; 50
2400; 22.69; 6.32694; 0.622536; 0.306281; 0.316255; 0.108521; 0.924962; 0.894618; 0.378678; 0.234025; 0.793246; 50
2430; 22.615; 6.3102; 0.622329; 0.306469; 0.315859; 0.108776; 0.923877; 0.891236; 0.373961; 0.231375; 0.7957; 50
2460; 22.91; 6.31765; 0.622518; 0.306753; 0.315765; 0.109883; 0.924103; 0.894926; 0.375916; 0.231969; 0.794732; 50
2490; 22.49; 6.3354; 0.623702; 0.307607; 0.316096; 0.110893; 0.923197; 0.893878; 0.376077; 0.23215; 0.794369; 50
2520; 22.44; 6.33898; 0.623819; 0.307737; 0.316082; 0.110221; 0.922815; 0.889184; 0.375735; 0.232042; 0.795315; 50
2550; 22.65; 6.29449; 0.624422; 0.308132; 0.316289; 0.111506; 0.922745; 0.895397; 0.378815; 0.234976; 0.794912; 50
2580; 22.295; 6.32224; 0.624293; 0.308138; 0.316155; 0.109879; 0.923351; 0.892444; 0.376768; 0.232777; 0.794628; 50
2610; 22.675; 6.30898; 0.624436; 0.30834; 0.316096; 0.109425; 0.923327; 0.891962; 0.37799; 0.233497; 0.793285; 50
2640; 22.615; 6.3253; 0.624635; 0.308455; 0.316181; 0.109873; 0.923223; 0.893153; 0.377536; 0.233449; 0.794074; 50
2670; 22.475; 6.31296; 0.625464; 0.308943; 0.316521; 0.109; 0.923713; 0.892894; 0.378247; 0.233856; 0.795291; 50
2700; 22.505; 6.31224; 0.62475; 0.308727; 0.316023; 0.109311; 0.92348; 0.894609; 0.376772; 0.232916; 0.793521; 50
2730; 22.4; 6.33173; 0.625397; 0.309149; 0.316248; 0.110271; 0.923433; 0.895237; 0.376687; 0.232785; 0.794816; 50
2760; 22.235; 6.32286; 0.625549; 0.309245; 0.316305; 0.10864; 0.923723; 0.895929; 0.376229; 0.232434; 0.794667; 50
2790; 22.33; 6.31031; 0.625761; 0.309466; 0.316295; 0.108357; 0.924111; 0.894513; 0.378342; 0.234307; 0.793189; 50
2820; 22.52; 6.33735; 0.62543; 0.309349; 0.31608; 0.108582; 0.924099; 0.894508; 0.375725; 0.231911; 0.794874; 50
2850; 22.385; 6.33847; 0.625864; 0.3097; 0.316163; 0.110008; 0.923809; 0.896586; 0.377645; 0.233099; 0.792863; 50
2880; 22.325; 6.36868; 0.626222; 0.310025; 0.316198; 0.109473; 0.923228; 0.894278; 0.375194; 0.23166; 0.794327; 50
2910; 22; 6.33225; 0.626613; 0.310288; 0.316325; 0.108369; 0.923454; 0.897898; 0.374644; 0.231788; 0.796011; 50
2940; 21.95; 6.37337; 0.626106; 0.310098; 0.316008; 0.106564; 0.923639; 0.898161; 0.375691; 0.231755; 0.79419; 50
2970; 21.95; 6.34592; 0.627252; 0.310718; 0.316533; 0.109598; 0.923217; 0.898201; 0.376495; 0.232654; 0.795684; 50
0; 89.055; 4.89449; 0.458362; 0.210397; 0.247966; 0.0288068; 0.984983; 0.964106; 0.256574; 0.171654; 0.915604; 100
30; 88.595; 6.00878; 0.554209; 0.242586; 0.311624; 0.0877051; 0.963171; 0.862103; 0.414204; 0.265542; 0.751761; 100
60; 79.135; 6.13378; 0.573511; 0.257947; 0.315564; 0.106522; 0.952528; 0.848716; 0.404225; 0.257584; 0.76238; 100
90; 70.215; 6.27725; 0.584701; 0.267528; 0.317173; 0.108873; 0.948976; 0.845487; 0.39742; 0.251161; 0.76556; 100
120; 64.065; 6.36857; 0.591678; 0.274104; 0.317574; 0.110981; 0.946634; 0.849369; 0.391531; 0.24478; 0.77033; 100
150; 57.09; 6.40714; 0.596815; 0.278517; 0.318298; 0.108253; 0.94577; 0.854676; 0.388571; 0.242598; 0.77338; 100
180; 52.24; 6.45735; 0.600585; 0.28206; 0.318525; 0.105691; 0.944316; 0.860135; 0.386102; 0.239874; 0.776068; 100
210; 47.835; 6.47296; 0.602748; 0.284413; 0.318335; 0.10328; 0.943902; 0.861622; 0.383053; 0.237791; 0.776432; 100
240; 45; 6.45469; 0.605134; 0.286831; 0.318303; 0.104309; 0.941848; 0.862775; 0.384902; 0.238658; 0.776557; 100
270; 42.17; 6.43398; 0.606679; 0.288319; 0.31836; 0.103667; 0.940697; 0.866069; 0.383615; 0.237794; 0.778801; 100
300; 39.875; 6.43367; 0.608741; 0.290243; 0.318498; 0.106104; 0.938812; 0.865624; 0.383091; 0.238285; 0.780824; 100
330; 38.16; 6.44419; 0.609364; 0.291231; 0.318133; 0.103538; 0.939012; 0.870184; 0.384211; 0.237961; 0.779414; 100
360; 36.655; 6.45306; 0.610901; 0.292634; 0.318267; 0.102759; 0.939139; 0.871677; 0.38131; 0.235849; 0.781347; 100
390; 35.54; 6.44684; 0.612251; 0.293778; 0.318473; 0.103145; 0.938692; 0.875241; 0.382784; 0.237002; 0.781191; 100
420; 34.405; 6.45061; 0.61292; 0.2945; 0.31842; 0.102691; 0.938387; 0.877454; 0.382688; 0.236584; 0.780278; 100
450; 33.56; 6.41898; 0.614508; 0.296012; 0.318497; 0.103378; 0.937214; 0.875174; 0.381847; 0.236573; 0.782551; 100
480; 32.75; 6.43775; 0.61481; 0.296643; 0.318168; 0.103003; 0.936716; 0.876683; 0.381262; 0.23581; 0.78291; 100
510; 32.23; 6.41582; 0.615466; 0.297413; 0.318052; 0.103801; 0.93625; 0.879912; 0.381501; 0.236019; 0.78317; 100
540; 31.305; 6.44132; 0.616087; 0.298151; 0.317936; 0.103873; 0.936115; 0.880831; 0.380383; 0.235148; 0.783696; 100
570; 31.06; 6.46786; 0.617145; 0.299086; 0.318059; 0.104288; 0.935802; 0.881189; 0.378569; 0.234123; 0.784321; 100
600; 30.56; 6.44592; 0.617992; 0.300059; 0.317933; 0.104484; 0.934686; 0.881609; 0.379665; 0.234959; 0.784197; 100
630; 29.78; 6.45204; 0.619267; 0.30099; 0.318277; 0.105552; 0.934574; 0.885258; 0.377888; 0.234042; 0.785945; 100
660; 29.445; 6.44939; 0.619323; 0.301317; 0.318006; 0.105723; 0.934001; 0.881609; 0.380492; 0.235343; 0.784229; 100
690; 29.35; 6.41306; 0.620193; 0.30213; 0.318064; 0.104883; 0.933739; 0.883775; 0.380977; 0.235919; 0.784036; 100
720; 28.76; 6.43674; 0.621111; 0.3029; 0.318211; 0.10697; 0.933066; 0.883061; 0.379023; 0.234686; 0.785079; 100
750; 28.69; 6.43326; 0.621433; 0.303516; 0.317917; 0.106606; 0.932882; 0.884698; 0.380881; 0.235566; 0.785393; 100
780; 28.18; 6.43918; 0.621754; 0.304042; 0.317712; 0.106726; 0.93279; 0.885485; 0.380366; 0.234773; 0.785229; 100
810; 27.945; 6.42469; 0.622378; 0.304618; 0.31776; 0.105062; 0.932667; 0.887124; 0.379338; 0.234766; 0.785557; 100
840; 27.48; 6.45919; 0.622927; 0.305155; 0.317773; 0.104842; 0.932833; 0.888659; 0.377249; 0.232876; 0.786494; 100
870; 27.26; 6.43265; 0.623989; 0.306141; 0.317848; 0.104875; 0.932676; 0.886172; 0.379627; 0.234552; 0.78658; 100
900; 27.195; 6.43378; 0.624101; 0.306512; 0.317589; 0.106372; 0.932295; 0.888114; 0.378167; 0.233609; 0.785977; 100
930; 27.01; 6.42255; 0.625405; 0.307529; 0.317876; 0.105527; 0.931864; 0.888504; 0.379627; 0.234757; 0.787623; 100
960; 26.9; 6.45072; 0.62599; 0.308116; 0.317874; 0.106591; 0.930998; 0.884526; 0.377684; 0.233576; 0.787479; 100
990; 27.02; 6.43704; 0.62582; 0.308168; 0.317652; 0.105968; 0.930664; 0.884435; 0.378867; 0.234506; 0.786062; 100
1020; 26.635; 6.41479; 0.625761; 0.308455; 0.317306; 0.107232; 0.929879; 0.88554; 0.377545; 0.233393; 0.7896; 100
1050; 26.35; 6.44184; 0.626062; 0.308701; 0.317361; 0.107782; 0.930001; 0.884495; 0.377776; 0.232799; 0.78831; 100
1080; 26.26; 6.42633; 0.626512; 0.309236; 0.317276; 0.107628; 0.929373; 0.884367; 0.377384; 0.233519; 0.787583; 100
1110; 26.07; 6.45398; 0.626983; 0.309632; 0.31735; 0.105841; 0.92972; 0.884499; 0.377245; 0.232903; 0.787899; 100
1140; 26.185; 6.42959; 0.627941; 0.310159; 0.317782; 0.105995; 0.929791; 0.885426; 0.378565; 0.234131; 0.788045; 100
1170; 25.98; 6.3997; 0.628423; 0.310535; 0.317888; 0.105398; 0.929916; 0.887289; 0.377095; 0.233444; 0.790295; 100
1200; 25.755; 6.42408; 0.628798; 0.311026; 0.317772; 0.105571; 0.929835; 0.888631; 0.377126; 0.23349; 0.789204; 100
1230; 25.48; 6.43112; 0.628269; 0.310772; 0.317497; 0.105596; 0.929899; 0.890107; 0.37626; 0.232446; 0.788566; 100
1260; 25.43; 6.45143; 0.62913; 0.311471; 0.317659; 0.105298; 0.929994; 0.88978; 0.377032; 0.232859; 0.788953; 100
1290; 25.245; 6.44377; 0.629196; 0.311729; 0.317466; 0.104517; 0.930167; 0.891894; 0.375535; 0.232002; 0.78982; 100
1320; 25.205; 6.4303; 0.629784; 0.312136; 0.317648; 0.104615; 0.929718; 0.890472; 0.376397; 0.23304; 0.789748; 100
1350; 25.075; 6.445; 0.630016; 0.312489; 0.317527; 0.10561; 0.929128; 0.889966; 0.376449; 0.232604; 0.788896; 100
1380; 25.005; 6.46439; 0.630659; 0.312994; 0.317666; 0.106395; 0.929466; 0.892637; 0.375569; 0.231995; 0.790745; 100
1410; 24.875; 6.44102; 0.631059; 0.313407; 0.317652; 0.106933; 0.929113; 0.889799; 0.376706; 0.232741; 0.789662; 100
1440; 25.09; 6.44265; 0.631096; 0.313705; 0.317391; 0.107813; 0.928815; 0.889265; 0.377336; 0.233096; 0.789697; 100
1470; 24.92; 6.45194; 0.631396; 0.313961; 0.317435; 0.106437; 0.928706; 0.889845; 0.375875; 0.231736; 0.790475; 100
1500; 24.74; 6.44837; 0.631637; 0.314233; 0.317404; 0.107341; 0.928389; 0.892662; 0.376489; 0.23318; 0.788761; 100
1530; 24.47; 6.4448; 0.631896; 0.314551; 0.317345; 0.107116; 0.928268; 0.892734; 0.376866; 0.232552; 0.790888; 100
1560; 24.385; 6.4702; 0.632953; 0.31529; 0.317663; 0.106731; 0.927976; 0.89091; 0.375681; 0.232237; 0.790815; 100
1590; 24.59; 6.40581; 0.632864; 0.315363; 0.317501; 0.108711; 0.927651; 0.893587; 0.376943; 0.233402; 0.790728; 100
1620; 24.24; 6.47061; 0.633374; 0.315669; 0.317706; 0.107291; 0.928036; 0.896095; 0.376587; 0.232225; 0.791549; 100
1650; 24.12; 6.45408; 0.633331; 0.315678; 0.317653; 0.106254; 0.927796; 0.892166; 0.375704; 0.232107; 0.791564; 100
1680; 24.205; 6.43204; 0.634116; 0.316382; 0.317734; 0.108051; 0.92753; 0.894513; 0.376518; 0.23286; 0.790936; 100
1710; 23.97; 6.44469; 0.633742; 0.316358; 0.317384; 0.107368; 0.927473; 0.893113; 0.374419; 0.231431; 0.791564; 100
1740; 23.96; 6.43265; 0.634022; 0.31652; 0.317502; 0.105635; 0.927936; 0.894767; 0.376281; 0.232487; 0.791536; 100
1770; 24.015; 6.46102; 0.634365; 0.316696; 0.317669; 0.105133; 0.928281; 0.894755; 0.374602; 0.231394; 0.791659; 100
1800; 24.005; 6.47878; 0.635113; 0.317419; 0.317694; 0.108167; 0.92761; 0.891742; 0.376123; 0.232148; 0.790642; 100
1830; 24.04; 6.4499; 0.6354; 0.317725; 0.317676; 0.107543; 0.9268; 0.891376; 0.374473; 0.231576; 0.791946; 100
1860; 23.91; 6.44725; 0.635689; 0.318158; 0.317531; 0.108865; 0.926231; 0.887434; 0.375292; 0.232121; 0.791495; 100
1890; 23.97; 6.48694; 0.635587; 0.31812; 0.317467; 0.108934; 0.925995; 0.889302; 0.374583; 0.231358; 0.790943; 100
1920; 23.83; 6.4447; 0.636421; 0.318713; 0.317708; 0.108249; 0.92619; 0.892197; 0.376458; 0.232402; 0.792361; 100
1950; 23.695; 6.45837; 0.636764; 0.318885; 0.317879; 0.109384; 0.925795; 0.891676; 0.3756; 0.232565; 0.792128; 100
1980; 23.515; 6.44408; 0.636691; 0.318983; 0.317708; 0.108438; 0.926079; 0.891815; 0.377947; 0.233402; 0.791331; 100
2010; 23.67; 6.42204; 0.637429; 0.319356; 0.318072; 0.107299; 0.926261; 0.892381; 0.376114; 0.232633; 0.792614; 100
2040; 23.525; 6.46581; 0.637254; 0.319334; 0.31792; 0.107943; 0.926803; 0.893179; 0.375521; 0.231894; 0.79177; 100
2070; 23.57; 6.4598; 0.6369; 0.319261; 0.317639; 0.106279; 0.926758; 0.893001; 0.374606; 0.231145; 0.793009; 100
2100; 23.33; 6.44755; 0.637193; 0.319649; 0.317543; 0.107226; 0.92647; 0.889781; 0.375325; 0.232251; 0.791871; 100
2130; 23.595; 6.44612; 0.638132; 0.320523; 0.317609; 0.108586; 0.924932; 0.89282; 0.376445; 0.233053; 0.792387; 100
2160; 23.11; 6.43684; 0.638672; 0.320872; 0.3178; 0.110137; 0.923158; 0.892104; 0.378634; 0.234712; 0.791599; 100
2190; 23.055; 6.42867; 0.638769; 0.321017; 0.317752; 0.109944; 0.92337; 0.889348; 0.377024; 0.234506; 0.792598; 100
2220; 23.37; 6.45347; 0.639327; 0.321529; 0.317798; 0.109309; 0.924491; 0.890363; 0.375573; 0.232923; 0.793869; 100
2250; 23.395; 6.47694; 0.639327; 0.321444; 0.317884; 0.109831; 0.924937; 0.888838; 0.376241; 0.232901; 0.792316; 100
2280; 23.44; 6.48643; 0.639048; 0.321443; 0.317604; 0.107545; 0.925042; 0.892146; 0.373474; 0.23075; 0.792725; 100
2310; 23.2; 6.49745; 0.640239; 0.322056; 0.318183; 0.107464; 0.925816; 0.892654; 0.375262; 0.23198; 0.792716; 100
2340; 23.315; 6.45306; 0.639661; 0.321937; 0.317723; 0.10793; 0.925372; 0.892891; 0.374194; 0.231231; 0.793458; 100
2370; 23.05; 6.45918; 0.639655; 0.321935; 0.317719; 0.109202; 0.924898; 0.891298; 0.374063; 0.2313; 0.792439; 100
2400; 22.975; 6.45286; 0.640101; 0.322346; 0.317755; 0.108769; 0.924758; 0.892293; 0.376008; 0.232371; 0.792098; 100
2430; 22.9; 6.47969; 0.640917; 0.32283; 0.318087; 0.108632; 0.925632; 0.893123; 0.375798; 0.231996; 0.791911; 100
2460; 22.95; 6.47969; 0.640658; 0.32278; 0.317878; 0.106983; 0.926593; 0.8954; 0.373953; 0.230781; 0.792972; 100
2490; 22.905; 6.48021; 0.641353; 0.323399; 0.317953; 0.107663; 0.925945; 0.893565; 0.374446; 0.231453; 0.793131; 100
2520; 22.89; 6.46806; 0.640815; 0.323343; 0.317472; 0.108088; 0.925636; 0.89269; 0.373226; 0.230673; 0.79321; 100
2550; 23.02; 6.4548; 0.641644; 0.323861; 0.317783; 0.109257; 0.925547; 0.892518; 0.373696; 0.23118; 0.794542; 100
2580; 23.025; 6.49337; 0.641547; 0.323748; 0.317799; 0.107105; 0.926061; 0.89331; 0.373921; 0.230916; 0.792269; 100
2610; 23.065; 6.52143; 0.641914; 0.324132; 0.317782; 0.107124; 0.925976; 0.894777; 0.373299; 0.229985; 0.792511; 100
2640; 22.945; 6.48408; 0.642011; 0.324283; 0.317728; 0.109329; 0.925554; 0.892143; 0.373351; 0.230091; 0.793086; 100
2670; 22.905; 6.49806; 0.64212; 0.32438; 0.31774; 0.108101; 0.926025; 0.897558; 0.371616; 0.2292; 0.793147; 100
2700; 22.745; 6.50286; 0.642064; 0.32449; 0.317574; 0.108095; 0.92531; 0.894168; 0.374032; 0.230818; 0.792031; 100
2730; 22.865; 6.48602; 0.642164; 0.324729; 0.317435; 0.10767; 0.925893; 0.893173; 0.374919; 0.23126; 0.792039; 100
2760; 22.865; 6.52378; 0.642875; 0.325209; 0.317665; 0.107599; 0.926399; 0.896908; 0.373067; 0.229821; 0.792787; 100
2790; 22.825; 6.50745; 0.643154; 0.325491; 0.317663; 0.109415; 0.925578; 0.893935; 0.373869; 0.230719; 0.792924; 100
2820; 22.97; 6.49133; 0.643784; 0.325952; 0.317832; 0.107185; 0.926065; 0.895254; 0.37227; 0.230065; 0.795577; 100
2850; 22.91; 6.47888; 0.643929; 0.326042; 0.317886; 0.10834; 0.925388; 0.897482; 0.374702; 0.231253; 0.793302; 100
2880; 22.58; 6.48939; 0.643838; 0.326152; 0.317686; 0.10787; 0.925533; 0.896284; 0.375714; 0.231784; 0.792463; 100
2910; 22.69; 6.47673; 0.644207; 0.326386; 0.317821; 0.108009; 0.924869; 0.894221; 0.374783; 0.231333; 0.793333; 100
2940; 22.63; 6.49724; 0.643953; 0.326487; 0.317466; 0.109111; 0.924908; 0.894991; 0.373342; 0.230625; 0.794986; 100
2970; 22.595; 6.5; 0.644167; 0.326684; 0.317484; 0.10838; 0.924505; 0.894124; 0.372924; 0.230296; 0.793655; 100
