### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 500, TIMEINTERVAL = 5, NRUN = 500 ###

DU;Type;difference;Time
21;1;0.0417852;303
22;0;0.00565374;303
22;1;0.037789;303
30;0;0.00376701;303
30;1;0.0432212;303
3;0;0.00776625;303
3;1;0.0358699;303
0;0;0.00501746;303
0;1;0.0472285;303
34;0;0.000692368;303
34;1;0.0476508;303
47;0;0.0010854;303
47;1;0.0495007;303
2;0;0.00658703;303
2;1;0.0464236;303
29;0;0.00947189;303
29;1;0.0271421;303
39;0;-0.00286192;303
39;1;0.048314;303
25;0;0.00647324;303
25;1;0.0185336;303
14;0;0.00653845;303
14;1;0.0476508;303
7;0;0.00731802;303
7;1;0.0322512;303
1;0;-0.00072521;303
1;1;0.0432212;303
27;0;0.0075978;303
27;1;0.038324;303
35;0;0.00701571;303
35;1;0.0394175;303
9;0;0.00877482;303
9;1;0.0436898;303
13;0;0.00151175;303
13;1;0.046027;303
17;0;0.0084759;303
17;1;0.0374934;303
24;0;0.00886476;303
24;1;0.0309062;303
15;0;0.00949615;303
15;1;0.0186059;303
20;0;0.00553662;303
20;1;0.0447792;303
46;0;-0.0010854;303
46;1;0.0457369;303
10;0;0.00372225;303
10;1;0.0495679;303
31;0;-0.00299102;303
31;1;0.0429387;303
44;0;0.00857306;303
44;1;0.0344357;303
40;0;0.00721288;303
40;1;0.0295481;303
33;0;0.00718105;303
33;1;0.0356071;303
18;0;0.00913066;303
18;1;0.0354025;303
6;0;-0.0021385;303
6;1;0.0156695;303
41;0;0.00965935;303
41;1;0.0417178;303
20;0;0.00553662;304
20;1;0.0447792;304
39;0;-0.00286192;304
39;1;0.048314;304
29;0;0.00947189;304
29;1;0.0271421;304
7;0;0.00731802;304
7;1;0.0322512;304
46;0;-0.0010854;304
46;1;0.0457369;304
8;0;0.0080905;304
8;1;0.0228798;304
16;0;-0.00653845;304
16;1;0.0417852;304
38;0;0.00286192;304
38;1;0.0459678;304
1;0;-0.00072521;304
1;1;0.0432212;304
17;0;0.0084759;304
17;1;0.0374934;304
28;0;0.0107417;304
28;1;0.0196933;304
10;0;0.00372225;304
10;1;0.0495679;304
12;0;0.0151141;304
12;1;0.0345214;304
5;0;0.0085457;304
5;1;0.030416;304
40;0;0.00721288;304
40;1;0.0295481;304
37;0;0.0057379;304
37;1;0.041059;304
35;0;0.00701571;304
35;1;0.0394175;304
45;0;0.00690216;304
45;1;0;304
9;0;0.00877482;304
9;1;0.0436898;304
3;0;0.00776625;304
3;1;0.0358699;304
47;0;0.0010854;304
47;1;0.0495007;304
30;0;0.00376701;304
30;1;0.0432212;304
41;0;0.00965935;304
41;1;0.0417178;304
23;0;0.000862241;304
23;1;0.0399949;304
31;0;-0.00299102;304
31;1;0.0429387;304
18;0;0.00913066;304
18;1;0.0354025;304
27;0;0.0075978;304
27;1;0.038324;304
32;0;0.00299102;304
32;1;0.0435799;304
44;0;0.00857306;304
44;1;0.0344357;304
15;0;0.00949615;304
15;1;0.0186059;304
48;0;0.00782162;304
48;1;0.0271333;304
0;0;0.00501746;304
0;1;0.0472285;304
33;0;0.00718105;304
33;1;0.0356071;304
4;0;0.0021385;304
4;1;0.04358;304
26;0;-0.00647324;304
26;1;0.0293378;304
43;0;0.00997534;304
43;1;0.0168723;304
42;0;-0.00686026;304
42;1;0.0471084;304
14;0;0.00653845;304
14;1;0.0476508;304
24;0;0.00886476;304
24;1;0.0309062;304
36;0;0.00903183;304
36;1;0.0412328;304
13;0;0.00151175;304
13;1;0.046027;304
25;0;0.00647324;304
25;1;0.0185336;304
2;0;0.00658703;304
2;1;0.0464236;304
11;0;0.00645179;304
11;1;0.0130011;304
34;0;0.000692368;304
34;1;0.0476508;304
19;0;0.00388324;304
19;1;0.0408127;304
22;0;0.00565374;304
22;1;0.037789;304
21;0;0.00703931;304
21;1;0.0417852;304
6;0;-0.0021385;304
6;1;0.0156695;304
21;0;0.00703931;305
21;1;0.0417852;305
35;0;0.00701571;305
35;1;0.0394175;305
17;0;0.0084759;305
17;1;0.0374934;305
31;0;-0.00299102;305
31;1;0.0429387;305
15;0;0.00949615;305
15;1;0.0186059;305
41;0;0.00965935;305
41;1;0.0417178;305
14;0;0.00653845;305
14;1;0.0476508;305
4;0;0.0021385;305
4;1;0.04358;305
32;0;0.00299102;305
32;1;0.0435799;305
33;0;0.00718105;305
33;1;0.0356071;305
24;0;0.00886476;305
24;1;0.0309062;305
44;0;0.00857306;305
44;1;0.0344357;305
5;0;0.0085457;305
5;1;0.030416;305
20;0;0.00553662;305
20;1;0.0447792;305
25;0;0.00647324;305
25;1;0.0185336;305
0;0;0.00501746;305
0;1;0.0472285;305
12;0;0.0151141;305
12;1;0.0345214;305
34;0;0.000692368;305
34;1;0.0476508;305
29;0;0.00947189;305
29;1;0.0271421;305
13;0;0.00151175;305
13;1;0.046027;305
47;0;0.0010854;305
47;1;0.0495007;305
39;0;-0.00286192;305
39;1;0.048314;305
46;0;-0.0010854;305
46;1;0.0457369;305
45;0;0.00690216;305
45;1;0;305
23;0;0.000862241;305
23;1;0.0399949;305
43;0;0.00997534;305
43;1;0.0168723;305
11;0;0.00645179;305
11;1;0.0130011;305
10;0;0.00372225;305
10;1;0.0495679;305
9;0;0.00877482;305
9;1;0.0436898;305
16;0;-0.00653845;305
16;1;0.0417852;305
26;0;-0.00647324;305
26;1;0.0293378;305
22;0;0.00565374;305
22;1;0.037789;305
38;0;0.00286192;305
38;1;0.0459678;305
3;0;0.00776625;305
3;1;0.0358699;305
30;0;0.00376701;305
30;1;0.0432212;305
42;0;-0.00686026;305
42;1;0.0471084;305
8;0;0.0080905;305
8;1;0.0228798;305
7;0;0.00731802;305
7;1;0.0322512;305
18;0;0.00913066;305
18;1;0.0354025;305
37;0;0.0057379;305
37;1;0.041059;305
36;0;0.00903183;305
36;1;0.0412328;305
1;0;-0.00072521;305
1;1;0.0432212;305
6;0;-0.0021385;305
6;1;0.0156695;305
19;0;0.00388324;305
19;1;0.0408127;305
48;0;0.00782162;305
48;1;0.0271333;305
40;0;0.00721288;305
40;1;0.0295481;305
2;0;0.00658703;305
2;1;0.0464236;305
28;0;0.0107417;305
28;1;0.0196933;305
27;0;0.0075978;305
27;1;0.038324;305
35;0;0.00701571;306
35;1;0.0394175;306
13;0;0.00151175;306
13;1;0.046027;306
24;0;0.00886476;306
24;1;0.0309062;306
15;0;0.00949615;306
15;1;0.0186059;306
18;0;0.00913066;306
18;1;0.0354025;306
23;0;0.000862241;306
23;1;0.0399949;306
40;0;0.00721288;306
40;1;0.0295481;306
9;0;0.00877482;306
9;1;0.0436898;306
10;0;0.00372225;306
10;1;0.0495679;306
28;0;0.0107417;306
28;1;0.0196933;306
46;0;-0.0010854;306
46;1;0.0457369;306
6;0;-0.0021385;306
6;1;0.0156695;306
45;0;0.00690216;306
45;1;0;306
17;0;0.0084759;306
17;1;0.0374934;306
16;0;-0.00653845;306
16;1;0.0417852;306
14;0;0.00653845;306
14;1;0.0476508;306
41;0;0.00965935;306
41;1;0.0417178;306
32;0;0.00299102;306
32;1;0.0435799;306
38;0;0.00286192;306
38;1;0.0459678;306
30;0;0.00376701;306
30;1;0.0432212;306
29;0;0.00947189;306
29;1;0.0271421;306
4;0;0.0021385;306
4;1;0.04358;306
12;0;0.0151141;306
12;1;0.0345214;306
43;0;0.00997534;306
43;1;0.0168723;306
11;0;0.00645179;306
11;1;0.0130011;306
37;0;0.0057379;306
37;1;0.041059;306
0;0;0.00501746;306
0;1;0.0472285;306
47;0;0.0010854;306
47;1;0.0495007;306
36;0;0.00903183;306
36;1;0.0412328;306
7;0;0.00731802;306
7;1;0.0322512;306
2;0;0.00658703;306
2;1;0.0464236;306
44;0;0.00857306;306
44;1;0.0344357;306
42;0;-0.00686026;306
42;1;0.0471084;306
31;0;-0.00299102;306
31;1;0.0429387;306
8;0;0.0080905;306
8;1;0.0228798;306
39;0;-0.00286192;306
39;1;0.048314;306
3;0;0.00776625;306
3;1;0.0358699;306
33;0;0.00718105;306
33;1;0.0356071;306
48;0;0.00782162;306
48;1;0.0271333;306
1;0;-0.00072521;306
1;1;0.0432212;306
27;0;0.0075978;306
27;1;0.038324;306
21;0;0.00703931;306
21;1;0.0417852;306
19;0;0.00388324;306
19;1;0.0408127;306
25;0;0.00647324;306
25;1;0.0185336;306
5;0;0.0085457;306
5;1;0.030416;306
26;0;-0.00647324;306
26;1;0.0293378;306
20;0;0.00553662;306
20;1;0.0447792;306
34;0;0.000692368;306
34;1;0.0476508;306
22;0;0.00565374;306
22;1;0.037789;306
28;0;0.0107417;307
28;1;0.0196933;307
48;0;0.00782162;307
48;1;0.0271333;307
8;0;0.0080905;307
8;1;0.0228798;307
9;0;0.00877482;307
9;1;0.0436898;307
40;0;0.00721288;307
40;1;0.0295481;307
32;0;0.00299102;307
32;1;0.0435799;307
5;0;0.0085457;307
5;1;0.030416;307
43;0;0.00997534;307
43;1;0.0168723;307
41;0;0.00965935;307
41;1;0.0417178;307
16;0;-0.00653845;307
16;1;0.0417852;307
31;0;-0.00299102;307
31;1;0.0429387;307
17;0;0.0084759;307
17;1;0.0374934;307
30;0;0.00376701;307
30;1;0.0432212;307
38;0;0.00286192;307
38;1;0.0459678;307
26;0;-0.00647324;307
26;1;0.0293378;307
22;0;0.00565374;307
22;1;0.037789;307
4;0;0.0021385;307
4;1;0.04358;307
0;0;0.00501746;307
0;1;0.0472285;307
3;0;0.00776625;307
3;1;0.0358699;307
29;0;0.00947189;307
29;1;0.0271421;307
20;0;0.00553662;307
20;1;0.0447792;307
46;0;-0.0010854;307
46;1;0.0457369;307
24;0;0.00886476;307
24;1;0.0309062;307
14;0;0.00653845;307
14;1;0.0476508;307
21;0;0.00703931;307
21;1;0.0417852;307
23;0;0.000862241;307
23;1;0.0399949;307
6;0;-0.0021385;307
6;1;0.0156695;307
33;0;0.00718105;307
33;1;0.0356071;307
25;0;0.00647324;307
25;1;0.0185336;307
35;0;0.00701571;307
35;1;0.0394175;307
18;0;0.00913066;307
18;1;0.0354025;307
15;0;0.00949615;307
15;1;0.0186059;307
36;0;0.00903183;307
36;1;0.0412328;307
2;0;0.00658703;307
2;1;0.0464236;307
13;0;0.00151175;307
13;1;0.046027;307
45;0;0.00690216;307
45;1;0;307
34;0;0.000692368;307
34;1;0.0476508;307
39;0;-0.00286192;307
39;1;0.048314;307
1;0;-0.00072521;307
1;1;0.0432212;307
19;0;0.00388324;307
19;1;0.0408127;307
47;0;0.0010854;307
47;1;0.0495007;307
10;0;0.00372225;307
10;1;0.0495679;307
7;0;0.00731802;307
7;1;0.0322512;307
27;0;0.0075978;307
27;1;0.038324;307
44;0;0.00857306;307
44;1;0.0344357;307
37;0;0.0057379;307
37;1;0.041059;307
12;0;0.0151141;307
12;1;0.0345214;307
42;0;-0.00686026;307
42;1;0.0471084;307
11;0;0.00645179;307
11;1;0.0130011;307
31;0;-0.00299102;308
31;1;0.0429387;308
0;0;0.00501746;308
0;1;0.0472285;308
15;0;0.00949615;308
15;1;0.0186059;308
35;0;0.00701571;308
35;1;0.0394175;308
12;0;0.0151141;308
12;1;0.0345214;308
34;0;0.000692368;308
34;1;0.0476508;308
37;0;0.0057379;308
37;1;0.041059;308
29;0;0.00947189;308
29;1;0.0271421;308
22;0;0.00565374;308
22;1;0.037789;308
2;0;0.00658703;308
2;1;0.0464236;308
13;0;0.00151175;308
13;1;0.046027;308
10;0;0.00372225;308
10;1;0.0495679;308
14;0;0.00653845;308
14;1;0.0476508;308
40;0;0.00721288;308
40;1;0.0295481;308
11;0;0.00645179;308
11;1;0.0130011;308
43;0;0.00997534;308
43;1;0.0168723;308
45;0;0.00690216;308
45;1;0;308
44;0;0.00857306;308
44;1;0.0344357;308
18;0;0.00913066;308
18;1;0.0354025;308
1;0;-0.00072521;308
1;1;0.0432212;308
17;0;0.0084759;308
17;1;0.0374934;308
16;0;-0.00653845;308
16;1;0.0417852;308
6;0;-0.0021385;308
6;1;0.0156695;308
46;0;-0.0010854;308
46;1;0.0457369;308
9;0;0.00877482;308
9;1;0.0436898;308
41;0;0.00965935;308
41;1;0.0417178;308
32;0;0.00299102;308
32;1;0.0435799;308
28;0;0.0107417;308
28;1;0.0196933;308
48;0;0.00782162;308
48;1;0.0271333;308
39;0;-0.00286192;308
39;1;0.048314;308
36;0;0.00903183;308
36;1;0.0412328;308
26;0;-0.00647324;308
26;1;0.0293378;308
30;0;0.00376701;308
30;1;0.0432212;308
25;0;0.00647324;308
25;1;0.0185336;308
3;0;0.00776625;308
3;1;0.0358699;308
42;0;-0.00686026;308
42;1;0.0471084;308
23;0;0.000862241;308
23;1;0.0399949;308
5;0;0.0085457;308
5;1;0.030416;308
33;0;0.00718105;308
33;1;0.0356071;308
27;0;0.0075978;308
27;1;0.038324;308
21;0;0.00703931;308
21;1;0.0417852;308
47;0;0.0010854;308
47;1;0.0495007;308
7;0;0.00731802;308
7;1;0.0322512;308
19;0;0.00388324;308
19;1;0.0408127;308
20;0;0.00553662;308
20;1;0.0447792;308
38;0;0.00286192;308
38;1;0.0459678;308
24;0;0.00886476;308
24;1;0.0309062;308
4;0;0.0021385;308
4;1;0.04358;308
8;0;0.0080905;308
8;1;0.0228798;308
14;0;0.00653845;309
14;1;0.0476508;309
17;0;0.0084759;309
17;1;0.0374934;309
39;0;-0.00286192;309
39;1;0.048314;309
28;0;0.0107417;309
28;1;0.0196933;309
3;0;0.00776625;309
3;1;0.0358699;309
21;0;0.00703931;309
21;1;0.0417852;309
16;0;-0.00653845;309
16;1;0.0417852;309
43;0;0.00997534;309
43;1;0.0168723;309
31;0;-0.00299102;309
31;1;0.0429387;309
10;0;0.00372225;309
10;1;0.0495679;309
26;0;-0.00647324;309
26;1;0.0293378;309
45;0;0.00690216;309
45;1;0;309
36;0;0.00903183;309
36;1;0.0412328;309
30;0;0.00376701;309
30;1;0.0432212;309
25;0;0.00647324;309
25;1;0.0185336;309
13;0;0.00151175;309
13;1;0.046027;309
1;0;-0.00072521;309
1;1;0.0432212;309
48;0;0.00782162;309
48;1;0.0271333;309
34;0;0.000692368;309
34;1;0.0476508;309
32;0;0.00299102;309
32;1;0.0435799;309
8;0;0.0080905;309
8;1;0.0228798;309
38;0;0.00286192;309
38;1;0.0459678;309
35;0;0.00701571;309
35;1;0.0394175;309
29;0;0.00947189;309
29;1;0.0271421;309
7;0;0.00731802;309
7;1;0.0322512;309
24;0;0.00886476;309
24;1;0.0309062;309
2;0;0.00658703;309
2;1;0.0464236;309
9;0;0.00877482;309
9;1;0.0436898;309
23;0;0.000862241;309
23;1;0.0399949;309
20;0;0.00553662;309
20;1;0.0447792;309
19;0;0.00388324;309
19;1;0.0408127;309
33;0;0.00718105;309
33;1;0.0356071;309
37;0;0.0057379;309
37;1;0.041059;309
41;0;0.00965935;309
41;1;0.0417178;309
27;0;0.0075978;309
27;1;0.038324;309
18;0;0.00913066;309
18;1;0.0354025;309
6;0;-0.0021385;309
6;1;0.0156695;309
4;0;0.0021385;309
4;1;0.04358;309
5;0;0.0085457;309
5;1;0.030416;309
44;0;0.00857306;309
44;1;0.0344357;309
22;0;0.00565374;309
22;1;0.037789;309
12;0;0.0151141;309
12;1;0.0345214;309
40;0;0.00721288;309
40;1;0.0295481;309
46;0;-0.0010854;309
46;1;0.0457369;309
42;0;-0.00686026;309
42;1;0.0471084;309
15;0;0.00949615;309
15;1;0.0186059;309
47;0;0.0010854;309
47;1;0.0495007;309
11;0;0.00645179;309
11;1;0.0130011;309
0;0;0.00501746;309
0;1;0.0472285;309
25;0;0.00647324;310
25;1;0.0185336;310
35;0;0.00701571;310
35;1;0.0394175;310
30;0;0.00376701;310
30;1;0.0432212;310
11;0;0.00645179;310
11;1;0.0130011;310
32;0;0.00299102;310
32;1;0.0435799;310
22;0;0.00565374;310
22;1;0.037789;310
9;0;0.00877482;310
9;1;0.0436898;310
34;0;0.000692368;310
34;1;0.0476508;310
18;0;0.00913066;310
18;1;0.0354025;310
23;0;0.000862241;310
23;1;0.0399949;310
1;0;-0.00072521;310
1;1;0.0432212;310
45;0;0.00690216;310
45;1;0;310
41;0;0.00965935;310
41;1;0.0417178;310
10;0;0.00372225;310
10;1;0.0495679;310
7;0;0.00731802;310
7;1;0.0322512;310
8;0;0.0080905;310
8;1;0.0228798;310
40;0;0.00721288;310
40;1;0.0295481;310
26;0;-0.00647324;310
26;1;0.0293378;310
44;0;0.00857306;310
44;1;0.0344357;310
28;0;0.0107417;310
28;1;0.0196933;310
48;0;0.00782162;310
48;1;0.0271333;310
38;0;0.00286192;310
38;1;0.0459678;310
20;0;0.00553662;310
20;1;0.0447792;310
46;0;-0.0010854;310
46;1;0.0457369;310
29;0;0.00947189;310
29;1;0.0271421;310
3;0;0.00776625;310
3;1;0.0358699;310
21;0;0.00703931;310
21;1;0.0417852;310
47;0;0.0010854;310
47;1;0.0495007;310
5;0;0.0085457;310
5;1;0.030416;310
0;0;0.00501746;310
0;1;0.0472285;310
19;0;0.00388324;310
19;1;0.0408127;310
2;0;0.00658703;310
2;1;0.0464236;310
36;0;0.00903183;310
36;1;0.0412328;310
13;0;0.00151175;310
13;1;0.046027;310
43;0;0.00997534;310
43;1;0.0168723;310
33;0;0.00718105;310
33;1;0.0356071;310
14;0;0.00653845;310
14;1;0.0476508;310
24;0;0.00886476;310
24;1;0.0309062;310
37;0;0.0057379;310
37;1;0.041059;310
31;0;-0.00299102;310
31;1;0.0429387;310
42;0;-0.00686026;310
42;1;0.0471084;310
12;0;0.0151141;310
12;1;0.0345214;310
16;0;-0.00653845;310
16;1;0.0417852;310
39;0;-0.00286192;310
39;1;0.048314;310
4;0;0.0021385;310
4;1;0.04358;310
6;0;-0.0021385;310
6;1;0.0156695;310
15;0;0.00949615;310
15;1;0.0186059;310
27;0;0.0075978;310
27;1;0.038324;310
17;0;0.0084759;310
17;1;0.0374934;310
4;0;0.0021385;311
4;1;0.04358;311
26;0;-0.00647324;311
26;1;0.0293378;311
9;0;0.00877482;311
9;1;0.0436898;311
45;0;0.00690216;311
45;1;0;311
31;0;-0.00299102;311
31;1;0.0429387;311
12;0;0.0151141;311
12;1;0.0345214;311
27;0;0.0075978;311
27;1;0.038324;311
13;0;0.00151175;311
13;1;0.046027;311
20;0;0.00553662;311
20;1;0.0447792;311
36;0;0.00903183;311
36;1;0.0412328;311
40;0;0.00721288;311
40;1;0.0295481;311
1;0;-0.00072521;311
1;1;0.0432212;311
41;0;0.00965935;311
41;1;0.0417178;311
32;0;0.00299102;311
32;1;0.0435799;311
0;0;0.00501746;311
0;1;0.0472285;311
2;0;0.00658703;311
2;1;0.0464236;311
38;0;0.00286192;311
38;1;0.0459678;311
44;0;0.00857306;311
44;1;0.0344357;311
43;0;0.00997534;311
43;1;0.0168723;311
6;0;-0.0021385;311
6;1;0.0156695;311
15;0;0.00949615;311
15;1;0.0186059;311
24;0;0.00886476;311
24;1;0.0309062;311
29;0;0.00947189;311
29;1;0.0271421;311
18;0;0.00913066;311
18;1;0.0354025;311
22;0;0.00565374;311
22;1;0.037789;311
21;0;0.00703931;311
21;1;0.0417852;311
3;0;0.00776625;311
3;1;0.0358699;311
11;0;0.00645179;311
11;1;0.0130011;311
33;0;0.00718105;311
33;1;0.0356071;311
28;0;0.0107417;311
28;1;0.0196933;311
19;0;0.00388324;311
19;1;0.0408127;311
7;0;0.00731802;311
7;1;0.0322512;311
35;0;0.00701571;311
35;1;0.0394175;311
48;0;0.00782162;311
48;1;0.0271333;311
10;0;0.00372225;311
10;1;0.0495679;311
23;0;0.000862241;311
23;1;0.0399949;311
8;0;0.0080905;311
8;1;0.0228798;311
17;0;0.0084759;311
17;1;0.0374934;311
14;0;0.00653845;311
14;1;0.0476508;311
37;0;0.0057379;311
37;1;0.041059;311
42;0;-0.00686026;311
42;1;0.0471084;311
46;0;-0.0010854;311
46;1;0.0457369;311
34;0;0.000692368;311
34;1;0.0476508;311
47;0;0.0010854;311
47;1;0.0495007;311
30;0;0.00376701;311
30;1;0.0432212;311
39;0;-0.00286192;311
39;1;0.048314;311
5;0;0.0085457;311
5;1;0.030416;311
16;0;-0.00653845;311
16;1;0.0417852;311
25;0;0.00647324;311
25;1;0.0185336;311
5;0;0.0085457;312
5;1;0.030416;312
46;0;-0.0010854;312
46;1;0.0457369;312
26;0;-0.00647324;312
26;1;0.0293378;312
43;0;0.00997534;312
43;1;0.0168723;312
31;0;-0.00299102;312
31;1;0.0429387;312
23;0;0.000862241;312
23;1;0.0399949;312
13;0;0.00151175;312
13;1;0.046027;312
45;0;0.00690216;312
45;1;0;312
38;0;0.00286192;312
38;1;0.0459678;312
44;0;0.00857306;312
44;1;0.0344357;312
34;0;0.000692368;312
34;1;0.0476508;312
30;0;0.00376701;312
30;1;0.0432212;312
6;0;-0.0021385;312
6;1;0.0156695;312
10;0;0.00372225;312
10;1;0.0495679;312
33;0;0.00718105;312
33;1;0.0356071;312
29;0;0.00947189;312
29;1;0.0271421;312
32;0;0.00299102;312
32;1;0.0435799;312
0;0;0.00501746;312
0;1;0.0472285;312
22;0;0.00565374;312
22;1;0.037789;312
48;0;0.00782162;312
48;1;0.0271333;312
28;0;0.0107417;312
28;1;0.0196933;312
24;0;0.00886476;312
24;1;0.0309062;312
9;0;0.00877482;312
9;1;0.0436898;312
20;0;0.00553662;312
20;1;0.0447792;312
25;0;0.00647324;312
25;1;0.0185336;312
42;0;-0.00686026;312
42;1;0.0471084;312
11;0;0.00645179;312
11;1;0.0130011;312
39;0;-0.00286192;312
39;1;0.048314;312
18;0;0.00913066;312
18;1;0.0354025;312
21;0;0.00703931;312
21;1;0.0417852;312
19;0;0.00388324;312
19;1;0.0408127;312
2;0;0.00658703;312
2;1;0.0464236;312
27;0;0.0075978;312
27;1;0.038324;312
36;0;0.00903183;312
36;1;0.0412328;312
14;0;0.00653845;312
14;1;0.0476508;312
12;0;0.0151141;312
12;1;0.0345214;312
15;0;0.00949615;312
15;1;0.0186059;312
16;0;-0.00653845;312
16;1;0.0417852;312
17;0;0.0084759;312
17;1;0.0374934;312
37;0;0.0057379;312
37;1;0.041059;312
1;0;-0.00072521;312
1;1;0.0432212;312
47;0;0.0010854;312
47;1;0.0495007;312
8;0;0.0080905;312
8;1;0.0228798;312
41;0;0.00965935;312
41;1;0.0417178;312
4;0;0.0021385;312
4;1;0.04358;312
7;0;0.00731802;312
7;1;0.0322512;312
3;0;0.00776625;312
3;1;0.0358699;312
40;0;0.00721288;312
40;1;0.0295481;312
35;0;0.00701571;312
35;1;0.0394175;312
4;0;0.0021385;313
4;1;0.04358;313
2;0;0.00658703;313
2;1;0.0464236;313
40;0;0.00721288;313
40;1;0.0295481;313
45;0;0.00690216;313
45;1;0;313
32;0;0.00299102;313
32;1;0.0435799;313
39;0;-0.00286192;313
39;1;0.048314;313
30;0;0.00376701;313
30;1;0.0432212;313
11;0;0.00645179;313
11;1;0.0130011;313
38;0;0.00286192;313
38;1;0.0459678;313
14;0;0.00653845;313
14;1;0.0476508;313
1;0;-0.00072521;313
1;1;0.0432212;313
18;0;0.00913066;313
18;1;0.0354025;313
21;0;0.00703931;313
21;1;0.0417852;313
22;0;0.00565374;313
22;1;0.037789;313
3;0;0.00776625;313
3;1;0.0358699;313
34;0;0.000692368;313
34;1;0.0476508;313
44;0;0.00857306;313
44;1;0.0344357;313
48;0;0.00782162;313
48;1;0.0271333;313
9;0;0.00877482;313
9;1;0.0436898;313
41;0;0.00965935;313
41;1;0.0417178;313
25;0;0.00647324;313
25;1;0.0185336;313
19;0;0.00388324;313
19;1;0.0408127;313
42;0;-0.00686026;313
42;1;0.0471084;313
8;0;0.0080905;313
8;1;0.0228798;313
0;0;0.00501746;313
0;1;0.0472285;313
12;0;0.0151141;313
12;1;0.0345214;313
36;0;0.00903183;313
36;1;0.0412328;313
26;0;-0.00647324;313
26;1;0.0293378;313
13;0;0.00151175;313
13;1;0.046027;313
7;0;0.00731802;313
7;1;0.0322512;313
47;0;0.0010854;313
47;1;0.0495007;313
46;0;-0.0010854;313
46;1;0.0457369;313
15;0;0.00949615;313
15;1;0.0186059;313
43;0;0.00997534;313
43;1;0.0168723;313
27;0;0.0075978;313
27;1;0.038324;313
29;0;0.00947189;313
29;1;0.0271421;313
37;0;0.0057379;313
37;1;0.041059;313
17;0;0.0084759;313
17;1;0.0374934;313
33;0;0.00718105;313
33;1;0.0356071;313
5;0;0.0085457;313
5;1;0.030416;313
24;0;0.00886476;313
24;1;0.0309062;313
35;0;0.00701571;313
35;1;0.0394175;313
20;0;0.00553662;313
20;1;0.0447792;313
10;0;0.00372225;313
10;1;0.0495679;313
16;0;-0.00653845;313
16;1;0.0417852;313
31;0;-0.00299102;313
31;1;0.0429387;313
28;0;0.0107417;313
28;1;0.0196933;313
23;0;0.000862241;313
23;1;0.0399949;313
6;0;-0.0021385;313
6;1;0.0156695;313
12;0;0.0151141;314
12;1;0.0345214;314
1;0;-0.00072521;314
1;1;0.0432212;314
38;0;0.00286192;314
38;1;0.0459678;314
9;0;0.00877482;314
9;1;0.0436898;314
44;0;0.00857306;314
44;1;0.0344357;314
34;0;0.000692368;314
34;1;0.0476508;314
27;0;0.0075978;314
27;1;0.038324;314
17;0;0.0084759;314
17;1;0.0374934;314
41;0;0.00965935;314
41;1;0.0417178;314
3;0;0.00776625;314
3;1;0.0358699;314
40;0;0.00721288;314
40;1;0.0295481;314
6;0;-0.0021385;314
6;1;0.0156695;314
35;0;0.00701571;314
35;1;0.0394175;314
8;0;0.0080905;314
8;1;0.0228798;314
46;0;-0.0010854;314
46;1;0.0457369;314
29;0;0.00947189;314
29;1;0.0271421;314
45;0;0.00690216;314
45;1;0;314
32;0;0.00299102;314
32;1;0.0435799;314
16;0;-0.00653845;314
16;1;0.0417852;314
43;0;0.00997534;314
43;1;0.0168723;314
2;0;0.00658703;314
2;1;0.0464236;314
11;0;0.00645179;314
11;1;0.0130011;314
22;0;0.00565374;314
22;1;0.037789;314
37;0;0.0057379;314
37;1;0.041059;314
30;0;0.00376701;314
30;1;0.0432212;314
13;0;0.00151175;314
13;1;0.046027;314
23;0;0.000862241;314
23;1;0.0399949;314
15;0;0.00949615;314
15;1;0.0186059;314
4;0;0.0021385;314
4;1;0.04358;314
20;0;0.00553662;314
20;1;0.0447792;314
0;0;0.00501746;314
0;1;0.0472285;314
25;0;0.00647324;314
25;1;0.0185336;314
39;0;-0.00286192;314
39;1;0.048314;314
48;0;0.00782162;314
48;1;0.0271333;314
42;0;-0.00686026;314
42;1;0.0471084;314
26;0;-0.00647324;314
26;1;0.0293378;314
21;0;0.00703931;314
21;1;0.0417852;314
31;0;-0.00299102;314
31;1;0.0429387;314
7;0;0.00731802;314
7;1;0.0322512;314
47;0;0.0010854;314
47;1;0.0495007;314
28;0;0.0107417;314
28;1;0.0196933;314
14;0;0.00653845;314
14;1;0.0476508;314
5;0;0.0085457;314
5;1;0.030416;314
18;0;0.00913066;314
18;1;0.0354025;314
10;0;0.00372225;314
10;1;0.0495679;314
33;0;0.00718105;314
33;1;0.0356071;314
19;0;0.00388324;314
19;1;0.0408127;314
24;0;0.00886476;314
24;1;0.0309062;314
36;0;0.00903183;314
36;1;0.0412328;314
2;0;0.00658703;315
2;1;0.0464236;315
44;0;0.00857306;315
44;1;0.0344357;315
25;0;0.00647324;315
25;1;0.0185336;315
39;0;-0.00286192;315
39;1;0.048314;315
3;0;0.00776625;315
