### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
500; 29.926; 6.58588; 0.075
510; 29.94; 6.58535; 0.075
520; 29.946; 6.58506; 0.075
530; 29.954; 6.58502; 0.075
540; 29.962; 6.58396; 0.075
550; 29.96; 6.58396; 0.075
560; 29.97; 6.58335; 0.075
570; 29.988; 6.58245; 0.075
580; 29.988; 6.58184; 0.075
590; 30; 6.58106; 0.075
600; 29.998; 6.58074; 0.075
610; 30.01; 6.57996; 0.075
620; 30.014; 6.57959; 0.075
630; 30.028; 6.57866; 0.075
640; 30.028; 6.57804; 0.075
650; 30.042; 6.57772; 0.075
660; 30.056; 6.57731; 0.075
670; 30.064; 6.57657; 0.075
680; 30.058; 6.57568; 0.075
690; 30.076; 6.57502; 0.075
700; 30.086; 6.57514; 0.075
710; 30.094; 6.57453; 0.075
720; 30.104; 6.57425; 0.075
730; 30.1; 6.57318; 0.075
740; 30.106; 6.57249; 0.075
750; 30.12; 6.57188; 0.075
760; 30.126; 6.57163; 0.075
770; 30.128; 6.57151; 0.075
780; 30.14; 6.57123; 0.075
790; 30.15; 6.57065; 0.075
800; 30.164; 6.57016; 0.075
810; 30.184; 6.56992; 0.075
820; 30.176; 6.56955; 0.075
830; 30.186; 6.56919; 0.075
840; 30.196; 6.56804; 0.075
850; 30.202; 6.56645; 0.075
860; 30.22; 6.56392; 0.075
870; 30.224; 6.56261; 0.075
880; 30.232; 6.56209; 0.075
890; 30.246; 6.5609; 0.075
900; 30.252; 6.56013; 0.075
910; 30.26; 6.55943; 0.075
920; 30.254; 6.55927; 0.075
930; 30.264; 6.55902; 0.075
940; 30.27; 6.55853; 0.075
950; 30.286; 6.55755; 0.075
960; 30.286; 6.55604; 0.075
970; 30.288; 6.55502; 0.075
980; 30.304; 6.55396; 0.075
990; 30.308; 6.55278; 0.075
0; 49.822; 31.3396; 0.1
10; 49.826; 23.215; 0.1
20; 49.596; 16.0127; 0.1
30; 44.868; 11.5306; 0.1
40; 38.632; 10.1098; 0.1
50; 36.214; 9.76074; 0.1
60; 35.582; 9.67082; 0.1
70; 35.398; 9.6391; 0.1
80; 35.37; 9.62702; 0.1
90; 35.348; 9.62041; 0.1
100; 35.344; 9.61694; 0.1
110; 35.354; 9.61466; 0.1
120; 35.368; 9.61257; 0.1
130; 35.384; 9.61115; 0.1
140; 35.398; 9.61066; 0.1
150; 35.408; 9.61025; 0.1
160; 35.416; 9.61017; 0.1
170; 35.424; 9.61021; 0.1
180; 35.438; 9.60964; 0.1
190; 35.45; 9.60935; 0.1
200; 35.462; 9.60866; 0.1
210; 35.472; 9.60751; 0.1
220; 35.482; 9.60674; 0.1
230; 35.5; 9.60559; 0.1
240; 35.5; 9.6047; 0.1
250; 35.518; 9.60372; 0.1
260; 35.542; 9.6031; 0.1
270; 35.56; 9.60257; 0.1
280; 35.56; 9.60135; 0.1
290; 35.582; 9.59992; 0.1
300; 35.592; 9.59775; 0.1
310; 35.59; 9.59494; 0.1
320; 35.612; 9.5938; 0.1
330; 35.622; 9.59188; 0.1
340; 35.64; 9.59004; 0.1
350; 35.644; 9.58906; 0.1
360; 35.648; 9.58649; 0.1
370; 35.654; 9.58526; 0.1
380; 35.682; 9.58396; 0.1
390; 35.692; 9.58273; 0.1
400; 35.704; 9.58171; 0.1
410; 35.716; 9.58114; 0.1
420; 35.738; 9.57926; 0.1
430; 35.74; 9.57861; 0.1
440; 35.756; 9.57816; 0.1
450; 35.762; 9.57718; 0.1
460; 35.784; 9.57689; 0.1
470; 35.796; 9.57693; 0.1
480; 35.814; 9.57616; 0.1
490; 35.824; 9.57579; 0.1
500; 35.826; 9.57514; 0.1
510; 35.842; 9.57441; 0.1
520; 35.852; 9.57379; 0.1
530; 35.874; 9.57261; 0.1
540; 35.892; 9.57212; 0.1
550; 35.896; 9.57151; 0.1
560; 35.912; 9.57077; 0.1
570; 35.914; 9.57077; 0.1
580; 35.932; 9.57037; 0.1
590; 35.944; 9.56988; 0.1
600; 35.952; 9.56922; 0.1
610; 35.964; 9.5689; 0.1
620; 35.976; 9.56849; 0.1
630; 35.984; 9.56816; 0.1
640; 35.992; 9.56706; 0.1
650; 36.004; 9.56673; 0.1
660; 36.014; 9.56592; 0.1
670; 36.026; 9.56547; 0.1
680; 36.054; 9.56494; 0.1
690; 36.072; 9.56461; 0.1
700; 36.084; 9.56425; 0.1
710; 36.1; 9.56359; 0.1
720; 36.108; 9.56327; 0.1
730; 36.116; 9.56265; 0.1
740; 36.13; 9.56241; 0.1
750; 36.144; 9.56131; 0.1
760; 36.166; 9.56028; 0.1
770; 36.176; 9.55926; 0.1
780; 36.184; 9.5589; 0.1
790; 36.21; 9.55857; 0.1
800; 36.234; 9.55751; 0.1
810; 36.236; 9.5571; 0.1
820; 36.27; 9.55514; 0.1
830; 36.274; 9.55126; 0.1
840; 36.298; 9.5451; 0.1
850; 36.304; 9.53975; 0.1
860; 36.306; 9.53698; 0.1
870; 36.31; 9.53571; 0.1
880; 36.326; 9.53445; 0.1
890; 36.336; 9.53302; 0.1
900; 36.358; 9.53114; 0.1
910; 36.356; 9.5298; 0.1
920; 36.366; 9.52939; 0.1
930; 36.38; 9.52824; 0.1
940; 36.386; 9.5278; 0.1
950; 36.404; 9.52694; 0.1
960; 36.418; 9.5258; 0.1
970; 36.418; 9.52498; 0.1
980; 36.424; 9.5249; 0.1
990; 36.444; 9.52416; 0.1
