### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 500, TIMEINTERVAL = 5, NRUN = 500 ###

DU;Type;difference;Time
7;1;0.0477288;313
47;0;0.00463706;313
47;1;0.0368144;313
46;0;0.0145254;313
46;1;0.00631791;313
15;0;0.0430825;313
15;1;0.0462844;313
43;0;0.00720817;313
43;1;0.0470399;313
27;0;-0.00750953;313
27;1;0.0240924;313
29;0;0.0357951;313
29;1;0.041792;313
37;0;-0.00131518;313
37;1;0.0430788;313
17;0;-0.000784099;313
17;1;0.0240924;313
33;0;0.00752354;313
33;1;0.0430788;313
5;0;0.0379502;313
5;1;0;313
24;0;0.0145378;313
24;1;0.0401989;313
35;0;0.00883871;313
35;1;0.0254963;313
20;0;0.0143377;313
20;1;0.046939;313
10;0;0.0370678;313
10;1;0.00887603;313
16;0;0.000784099;313
16;1;0.0240924;313
31;0;0.0287273;313
31;1;0.00631797;313
28;0;0.0199604;313
28;1;0.0469391;313
23;0;0.0101333;313
23;1;0.0254964;313
6;0;0.0217341;313
6;1;0.0329161;313
12;0;-0.00755268;314
12;1;0;314
1;0;0.00839871;314
1;1;0.0136125;314
38;0;0.0215468;314
38;1;0;314
9;0;0.0392417;314
9;1;0.0437621;314
44;0;0.0242848;314
44;1;0;314
34;0;-0.0062297;314
34;1;0.0240924;314
27;0;-0.00750953;314
27;1;0.0240924;314
17;0;-0.000784099;314
17;1;0.0240924;314
41;0;0.00630468;314
41;1;0.0272572;314
3;0;0.00563329;314
3;1;0;314
40;0;0.0227745;314
40;1;0.00631779;314
6;0;0.0217341;314
6;1;0.0329161;314
35;0;0.00883871;314
35;1;0.0254963;314
8;0;0.00810862;314
8;1;0.0073452;314
46;0;0.0145254;314
46;1;0.00631791;314
29;0;0.0357951;314
29;1;0.041792;314
45;0;0.00697601;314
45;1;0.0227337;314
32;0;0.0062297;314
32;1;0.0296876;314
16;0;0.000784099;314
16;1;0.0240924;314
43;0;0.00720817;314
43;1;0.0470399;314
2;0;0.00053668;314
2;1;0.0136124;314
11;0;0.0624345;314
11;1;0.0515525;314
22;0;0.00507104;314
22;1;0.0393003;314
37;0;-0.00131518;314
37;1;0.0430788;314
30;0;0.00779665;314
30;1;0.0136124;314
13;0;0.00755268;314
13;1;0.0240924;314
23;0;0.0101333;314
23;1;0.0254964;314
15;0;0.0430825;314
15;1;0.0462844;314
4;0;-0.00053668;314
4;1;0.00429183;314
20;0;0.0143377;314
20;1;0.046939;314
0;0;0.0230723;314
0;1;0.0469391;314
25;0;0.00750953;314
25;1;0.0329685;314
39;0;0.0279056;314
39;1;0;314
48;0;0.0330883;314
48;1;0.046939;314
42;0;-0.00630468;314
42;1;0.0389736;314
26;0;0.032797;314
26;1;0.0469391;314
21;0;0.0760825;314
21;1;0.066781;314
31;0;0.0287273;314
31;1;0.00631797;314
7;0;0.000495374;314
7;1;0.0477288;314
47;0;0.00463706;314
47;1;0.0368144;314
28;0;0.0199604;314
28;1;0.0469391;314
14;0;0.0411932;314
14;1;0.0308539;314
5;0;0.0687773;314
5;1;0.0616542;314
18;0;0.0152863;314
18;1;0.00959802;314
10;0;0.0370678;314
10;1;0.00887603;314
33;0;0.00752354;314
33;1;0.0430788;314
19;0;0.00330275;314
19;1;0;314
24;0;0.0145378;314
24;1;0.0401989;314
36;0;0.0163805;314
36;1;0.0168973;314
2;0;0.00053668;315
2;1;0.0136124;315
44;0;0.0242848;315
44;1;0;315
25;0;0.00750953;315
25;1;0.0329685;315
39;0;0.0613403;315
39;1;0.0668693;315
3;0;0.00563329;315
3;1;0;315
40;0;0.0227745;315
40;1;0.00631779;315
17;0;-0.000784099;315
17;1;0.0240924;315
38;0;0.0519844;315
38;1;0.0608752;315
8;0;0.00810862;315
8;1;0.0073452;315
23;0;0.0101333;315
23;1;0.0254964;315
37;0;-0.00131518;315
37;1;0.0430788;315
34;0;-0.0062297;315
34;1;0.0240924;315
27;0;-0.00750953;315
27;1;0.0240924;315
32;0;0.0062297;315
32;1;0.0296876;315
28;0;0.0199604;315
28;1;0.0469391;315
16;0;0.000784099;315
16;1;0.0240924;315
9;0;0.0392417;315
9;1;0.0437621;315
47;0;0.00463706;315
47;1;0.0368144;315
15;0;0.0430825;315
15;1;0.0462844;315
6;0;0.0217341;315
6;1;0.0329161;315
22;0;0.00507104;315
22;1;0.0393003;315
29;0;0.0357951;315
29;1;0.041792;315
18;0;0.0152863;315
18;1;0.00959802;315
31;0;0.0287273;315
31;1;0.00631797;315
33;0;0.00752354;315
33;1;0.0430788;315
5;0;0.0379502;315
5;1;0;315
36;0;0.0163805;315
36;1;0.0168973;315
7;0;0.000495374;315
7;1;0.0477288;315
48;0;0.0330883;315
48;1;0.046939;315
11;0;0.0366583;315
11;1;0;315
1;0;0.00839871;315
1;1;0.0136125;315
35;0;0.00883871;315
35;1;0.0254963;315
12;0;-0.00755268;315
12;1;0;315
46;0;0.0145254;315
46;1;0.00631791;315
26;0;0.032797;315
26;1;0.0469391;315
45;0;0.00697601;315
45;1;0.0227337;315
0;0;0.0230723;315
0;1;0.0469391;315
14;0;0.0411932;315
14;1;0.0308539;315
4;0;-0.00053668;315
4;1;0.00429183;315
10;0;0.0370678;315
10;1;0.00887603;315
41;0;0.00630468;315
41;1;0.0272572;315
30;0;0.00779665;315
30;1;0.0136124;315
21;0;0.042692;315
21;1;0;315
42;0;-0.00630468;315
42;1;0.0389736;315
19;0;0.00330275;315
19;1;0;315
43;0;0.00720817;315
43;1;0.0470399;315
24;0;0.0145378;315
24;1;0.0401989;315
13;0;0.00755268;315
13;1;0.0240924;315
20;0;0.0143377;315
20;1;0.046939;315
38;0;0.0215468;316
38;1;0;316
8;0;0.00810862;316
8;1;0.0073452;316
9;0;0.0392417;316
9;1;0.0437621;316
20;0;0.0143377;316
20;1;0.046939;316
1;0;0.00839871;316
1;1;0.0136125;316
31;0;0.0287273;316
31;1;0.00631797;316
48;0;0.0330883;316
48;1;0.046939;316
34;0;-0.0062297;316
34;1;0.0240924;316
13;0;0.00755268;316
13;1;0.0240924;316
16;0;0.000784099;316
16;1;0.0240924;316
25;0;0.00750953;316
25;1;0.0329685;316
27;0;-0.00750953;316
27;1;0.0240924;316
3;0;0.00563329;316
3;1;0;316
40;0;0.0227745;316
40;1;0.00631779;316
28;0;0.0199604;316
28;1;0.0469391;316
23;0;0.0101333;316
23;1;0.0254964;316
36;0;0.0163805;316
36;1;0.0168973;316
0;0;0.0230723;316
0;1;0.0469391;316
47;0;0.00463706;316
47;1;0.0368144;316
15;0;0.0430825;316
15;1;0.0462844;316
7;0;0.000495374;316
7;1;0.0477288;316
22;0;0.00507104;316
22;1;0.0393003;316
18;0;0.0152863;316
18;1;0.00959802;316
10;0;0.0370678;316
10;1;0.00887603;316
42;0;-0.00630468;316
42;1;0.0389736;316
29;0;0.0357951;316
29;1;0.041792;316
19;0;0.00330275;316
19;1;0;316
14;0;0.0411932;316
14;1;0.0308539;316
39;0;0.0279056;316
39;1;0;316
41;0;0.00630468;316
41;1;0.0272572;316
24;0;0.0145378;316
24;1;0.0401989;316
4;0;-0.00053668;316
4;1;0.00429183;316
30;0;0.00779665;316
30;1;0.0136124;316
37;0;-0.00131518;316
37;1;0.0430788;316
35;0;0.00883871;316
35;1;0.0254963;316
32;0;0.0062297;316
32;1;0.0296876;316
46;0;0.0145254;316
46;1;0.00631791;316
5;0;0.0687773;316
5;1;0.0616542;316
43;0;0.00720817;316
43;1;0.0470399;316
44;0;0.0242848;316
44;1;0;316
45;0;0.00697601;316
45;1;0.0227337;316
26;0;0.032797;316
26;1;0.0469391;316
2;0;0.00053668;316
2;1;0.0136124;316
11;0;0.0624345;316
11;1;0.0515525;316
33;0;0.00752354;316
33;1;0.0430788;316
6;0;0.0217341;316
6;1;0.0329161;316
12;0;-0.00755268;316
12;1;0;316
17;0;-0.000784099;316
17;1;0.0240924;316
21;0;0.0760825;316
21;1;0.066781;316
5;0;0.0379502;317
5;1;0;317
26;0;0.032797;317
26;1;0.0469391;317
15;0;0.0430825;317
15;1;0.0462844;317
11;0;0.0366583;317
11;1;0;317
17;0;-0.000784099;317
17;1;0.0240924;317
13;0;0.00755268;317
13;1;0.0240924;317
37;0;-0.00131518;317
37;1;0.0430788;317
29;0;0.0357951;317
29;1;0.041792;317
38;0;0.0519844;317
38;1;0.0608752;317
31;0;0.0287273;317
31;1;0.00631797;317
42;0;-0.00630468;317
42;1;0.0389736;317
8;0;0.00810862;317
8;1;0.0073452;317
22;0;0.00507104;317
22;1;0.0393003;317
10;0;0.0370678;317
10;1;0.00887603;317
18;0;0.0152863;317
18;1;0.00959802;317
3;0;0.00563329;317
3;1;0;317
24;0;0.0145378;317
24;1;0.0401989;317
14;0;0.0411932;317
14;1;0.0308539;317
27;0;-0.00750953;317
27;1;0.0240924;317
23;0;0.0101333;317
23;1;0.0254964;317
30;0;0.00779665;317
30;1;0.0136124;317
12;0;-0.00755268;317
12;1;0;317
4;0;-0.00053668;317
4;1;0.00429183;317
1;0;0.00839871;317
1;1;0.0136125;317
2;0;0.00053668;317
2;1;0.0136124;317
16;0;0.000784099;317
16;1;0.0240924;317
34;0;-0.0062297;317
34;1;0.0240924;317
40;0;0.0227745;317
40;1;0.00631779;317
6;0;0.0217341;317
6;1;0.0329161;317
33;0;0.00752354;317
33;1;0.0430788;317
7;0;0.000495374;317
7;1;0.0477288;317
39;0;0.0613403;317
39;1;0.0668693;317
20;0;0.0143377;317
20;1;0.046939;317
45;0;0.00697601;317
45;1;0.0227337;317
25;0;0.00750953;317
25;1;0.0329685;317
46;0;0.0145254;317
46;1;0.00631791;317
36;0;0.0163805;317
36;1;0.0168973;317
43;0;0.00720817;317
43;1;0.0470399;317
48;0;0.0330883;317
48;1;0.046939;317
0;0;0.0230723;317
0;1;0.0469391;317
32;0;0.0062297;317
32;1;0.0296876;317
28;0;0.0199604;317
28;1;0.0469391;317
21;0;0.042692;317
21;1;0;317
35;0;0.00883871;317
35;1;0.0254963;317
44;0;0.118015;317
44;1;0.187461;317
47;0;0.00463706;317
47;1;0.0368144;317
41;0;0.00630468;317
41;1;0.0272572;317
9;0;0.0392417;317
9;1;0.0437621;317
19;0;0.00330275;317
19;1;0;317
46;0;0.0145254;318
46;1;0.00631791;318
9;0;0.0392417;318
9;1;0.0437621;318
25;0;0.00750953;318
25;1;0.0329685;318
23;0;0.0101333;318
23;1;0.0254964;318
48;0;0.0330883;318
48;1;0.046939;318
45;0;0.00697601;318
45;1;0.0227337;318
28;0;0.0199604;318
28;1;0.0469391;318
10;0;0.0370678;318
10;1;0.00887603;318
0;0;0.0230723;318
0;1;0.0469391;318
22;0;0.00507104;318
22;1;0.0393003;318
37;0;-0.00131518;318
37;1;0.0430788;318
5;0;0.0687773;318
5;1;0.0616542;318
27;0;-0.00750953;318
27;1;0.0240924;318
43;0;0.00720817;318
43;1;0.0470399;318
29;0;0.0357951;318
29;1;0.041792;318
8;0;0.00810862;318
8;1;0.0073452;318
31;0;0.0287273;318
31;1;0.00631797;318
38;0;0.0215468;318
38;1;0;318
40;0;0.0227745;318
40;1;0.00631779;318
16;0;0.000784099;318
16;1;0.0240924;318
14;0;0.0411932;318
14;1;0.0308539;318
6;0;0.0217341;318
6;1;0.0329161;318
32;0;0.0062297;318
32;1;0.0296876;318
35;0;0.00883871;318
35;1;0.0254963;318
13;0;0.00755268;318
13;1;0.0240924;318
30;0;0.00779665;318
30;1;0.0136124;318
21;0;0.0760825;318
21;1;0.066781;318
33;0;0.00752354;318
33;1;0.0430788;318
42;0;-0.00630468;318
42;1;0.0389736;318
7;0;0.000495374;318
7;1;0.0477288;318
24;0;0.0145378;318
24;1;0.0401989;318
34;0;-0.0062297;318
34;1;0.0240924;318
2;0;0.00053668;318
2;1;0.0136124;318
19;0;0.00330275;318
19;1;0;318
3;0;0.00563329;318
3;1;0;318
15;0;0.0430825;318
15;1;0.0462844;318
1;0;0.00839871;318
1;1;0.0136125;318
36;0;0.0163805;318
36;1;0.0168973;318
26;0;0.032797;318
26;1;0.0469391;318
41;0;0.00630468;318
41;1;0.0272572;318
17;0;-0.000784099;318
17;1;0.0240924;318
4;0;-0.00053668;318
4;1;0.00429183;318
44;0;0.0242848;318
44;1;0;318
47;0;0.00463706;318
47;1;0.0368144;318
39;0;0.0279056;318
39;1;0;318
20;0;0.0143377;318
20;1;0.046939;318
18;0;0.0152863;318
18;1;0.00959802;318
12;0;-0.00755268;318
12;1;0;318
11;0;0.0624345;318
11;1;0.0515525;318
30;0;0.00779665;319
30;1;0.0136124;319
5;0;0.0379502;319
5;1;0;319
20;0;0.0143377;319
20;1;0.046939;319
9;0;0.0392417;319
9;1;0.0437621;319
2;0;0.00053668;319
2;1;0.0136124;319
21;0;0.042692;319
21;1;0;319
15;0;0.0430825;319
15;1;0.0462844;319
44;0;0.0242848;319
44;1;0;319
39;0;0.0613403;319
39;1;0.0668693;319
24;0;0.0145378;319
24;1;0.0401989;319
40;0;0.0227745;319
40;1;0.00631779;319
8;0;0.00810862;319
8;1;0.0073452;319
14;0;0.0411932;319
14;1;0.0308539;319
27;0;-0.00750953;319
27;1;0.0240924;319
41;0;0.00630468;319
41;1;0.0272572;319
36;0;0.0163805;319
36;1;0.0168973;319
10;0;0.0370678;319
10;1;0.00887603;319
1;0;0.00839871;319
1;1;0.0136125;319
35;0;0.00883871;319
35;1;0.0254963;319
3;0;0.00563329;319
3;1;0;319
25;0;0.00750953;319
25;1;0.0329685;319
31;0;0.0287273;319
31;1;0.00631797;319
28;0;0.0199604;319
28;1;0.0469391;319
37;0;-0.00131518;319
37;1;0.0430788;319
23;0;0.0101333;319
23;1;0.0254964;319
18;0;0.0152863;319
18;1;0.00959802;319
29;0;0.0357951;319
29;1;0.041792;319
47;0;0.00463706;319
47;1;0.0368144;319
33;0;0.00752354;319
33;1;0.0430788;319
22;0;0.00507104;319
22;1;0.0393003;319
17;0;-0.000784099;319
17;1;0.0240924;319
34;0;-0.0062297;319
34;1;0.0240924;319
6;0;0.0217341;319
6;1;0.0329161;319
42;0;-0.00630468;319
42;1;0.0389736;319
48;0;0.0330883;319
48;1;0.046939;319
46;0;0.0145254;319
46;1;0.00631791;319
26;0;0.032797;319
26;1;0.0469391;319
0;0;0.0230723;319
0;1;0.0469391;319
11;0;0.0366583;319
11;1;0;319
13;0;0.00755268;319
13;1;0.0240924;319
16;0;0.000784099;319
16;1;0.0240924;319
4;0;-0.00053668;319
4;1;0.00429183;319
43;0;0.00720817;319
43;1;0.0470399;319
7;0;0.000495374;319
7;1;0.0477288;319
45;0;0.00697601;319
45;1;0.0227337;319
32;0;0.0062297;319
32;1;0.0296876;319
38;0;0.0519844;319
38;1;0.0608752;319
12;0;-0.00755268;319
12;1;0;319
19;0;0.00330275;319
19;1;0;319
40;0;0.0227745;320
40;1;0.00631779;320
13;0;0.00755268;320
13;1;0.0240924;320
12;0;-0.00755268;320
12;1;0;320
8;0;0.00810862;320
8;1;0.0073452;320
22;0;0.00507104;320
22;1;0.0393003;320
14;0;0.0411932;320
14;1;0.0308539;320
48;0;0.0330883;320
48;1;0.046939;320
18;0;0.0152863;320
18;1;0.00959802;320
0;0;0.0230723;320
0;1;0.0469391;320
6;0;0.0217341;320
6;1;0.0329161;320
39;0;0.0279056;320
39;1;0;320
27;0;-0.00750953;320
27;1;0.0240924;320
5;0;0.0687773;320
5;1;0.0616542;320
45;0;0.00697601;320
45;1;0.0227337;320
19;0;0.00330275;320
19;1;0;320
26;0;0.032797;320
26;1;0.0469391;320
11;0;0.0624345;320
11;1;0.0515525;320
21;0;0.0760825;320
21;1;0.066781;320
33;0;0.00752354;320
33;1;0.0430788;320
47;0;0.00463706;320
47;1;0.0368144;320
43;0;0.00720817;320
43;1;0.0470399;320
7;0;0.000495374;320
7;1;0.0477288;320
41;0;0.00630468;320
41;1;0.0272572;320
20;0;0.0143377;320
20;1;0.046939;320
29;0;0.0357951;320
29;1;0.041792;320
4;0;-0.00053668;320
4;1;0.00429183;320
3;0;0.00563329;320
3;1;0;320
1;0;0.00839871;320
1;1;0.0136125;320
15;0;0.0430825;320
15;1;0.0462844;320
44;0;0.0242848;320
44;1;0;320
2;0;0.00053668;320
2;1;0.0136124;320
42;0;-0.00630468;320
42;1;0.0389736;320
31;0;0.0287273;320
31;1;0.00631797;320
38;0;0.0215468;320
38;1;0;320
17;0;-0.000784099;320
17;1;0.0240924;320
34;0;-0.0062297;320
34;1;0.0240924;320
32;0;0.0062297;320
32;1;0.0296876;320
37;0;-0.00131518;320
37;1;0.0430788;320
46;0;0.0145254;320
46;1;0.00631791;320
9;0;0.0392417;320
9;1;0.0437621;320
25;0;0.00750953;320
25;1;0.0329685;320
10;0;0.0370678;320
10;1;0.00887603;320
23;0;0.0101333;320
23;1;0.0254964;320
35;0;0.00883871;320
35;1;0.0254963;320
28;0;0.0199604;320
28;1;0.0469391;320
36;0;0.0163805;320
36;1;0.0168973;320
24;0;0.0145378;320
24;1;0.0401989;320
16;0;0.000784099;320
16;1;0.0240924;320
30;0;0.00779665;320
30;1;0.0136124;320
39;0;0.0613403;321
39;1;0.0668693;321
2;0;0.00053668;321
2;1;0.0136124;321
12;0;-0.00755268;321
12;1;0;321
32;0;0.0062297;321
32;1;0.0296876;321
24;0;0.0145378;321
24;1;0.0401989;321
8;0;0.00810862;321
8;1;0.0073452;321
34;0;-0.0062297;321
34;1;0.0240924;321
40;0;0.0227745;321
40;1;0.00631779;321
1;0;0.00839871;321
1;1;0.0136125;321
31;0;0.0287273;321
31;1;0.00631797;321
37;0;-0.00131518;321
37;1;0.0430788;321
28;0;0.0199604;321
28;1;0.0469391;321
25;0;0.00750953;321
25;1;0.0329685;321
38;0;0.0519844;321
38;1;0.0608752;321
29;0;0.0357951;321
29;1;0.041792;321
26;0;0.032797;321
26;1;0.0469391;321
35;0;0.00883871;321
35;1;0.0254963;321
46;0;0.0145254;321
46;1;0.00631791;321
45;0;0.00697601;321
45;1;0.0227337;321
10;0;0.0370678;321
10;1;0.00887603;321
47;0;0.00463706;321
47;1;0.0368144;321
5;0;0.0379502;321
5;1;0;321
22;0;0.00507104;321
22;1;0.0393003;321
23;0;0.0101333;321
23;1;0.0254964;321
36;0;0.0163805;321
36;1;0.0168973;321
14;0;0.0411932;321
14;1;0.0308539;321
17;0;-0.000784099;321
17;1;0.0240924;321
11;0;0.0366583;321
11;1;0;321
19;0;0.00330275;321
19;1;0;321
13;0;0.00755268;321
13;1;0.0240924;321
6;0;0.0217341;321
6;1;0.0329161;321
27;0;-0.00750953;321
27;1;0.0240924;321
9;0;0.0392417;321
9;1;0.0437621;321
21;0;0.042692;321
21;1;0;321
44;0;0.0242848;321
44;1;0;321
7;0;0.000495374;321
7;1;0.0477288;321
43;0;0.00720817;321
43;1;0.0470399;321
41;0;0.00630468;321
41;1;0.0272572;321
33;0;0.00752354;321
33;1;0.0430788;321
30;0;0.00779665;321
30;1;0.0136124;321
15;0;0.0430825;321
15;1;0.0462844;321
20;0;0.0143377;321
20;1;0.046939;321
4;0;-0.00053668;321
4;1;0.00429183;321
0;0;0.0230723;321
0;1;0.0469391;321
3;0;0.00563329;321
3;1;0;321
16;0;0.000784099;321
16;1;0.0240924;321
48;0;0.0330883;321
48;1;0.046939;321
18;0;0.0152863;321
18;1;0.00959802;321
42;0;-0.00630468;321
42;1;0.0389736;321
10;0;0.0370678;322
10;1;0.00887603;322
28;0;0.0199604;322
28;1;0.0469391;322
20;0;0.0143377;322
20;1;0.046939;322
11;0;0.0624345;322
11;1;0.0515525;322
16;0;0.000784099;322
16;1;0.0240924;322
39;0;0.0279056;322
39;1;0;322
22;0;0.00507104;322
22;1;0.0393003;322
31;0;0.0287273;322
31;1;0.00631797;322
43;0;0.00720817;322
43;1;0.0470399;322
40;0;0.0227745;322
40;1;0.00631779;322
2;0;0.00053668;322
2;1;0.0136124;322
19;0;0.00330275;322
19;1;0;322
13;0;0.00755268;322
13;1;0.0240924;322
45;0;0.00697601;322
45;1;0.0227337;322
44;0;0.0242848;322
44;1;0;322
5;0;0.0687773;322
5;1;0.0616542;322
3;0;0.00563329;322
3;1;0;322
18;0;0.0152863;322
18;1;0.00959802;322
42;0;-0.00630468;322
42;1;0.0389736;322
27;0;-0.00750953;322
27;1;0.0240924;322
46;0;0.0145254;322
46;1;0.00631791;322
14;0;0.0411932;322
14;1;0.0308539;322
30;0;0.00779665;322
30;1;0.0136124;322
23;0;0.0101333;322
23;1;0.0254964;322
24;0;0.0145378;322
24;1;0.0401989;322
47;0;0.00463706;322
47;1;0.0368144;322
8;0;0.00810862;322
8;1;0.0073452;322
25;0;0.00750953;322
25;1;0.0329685;322
37;0;-0.00131518;322
37;1;0.0430788;322
33;0;0.00752354;322
33;1;0.0430788;322
7;0;0.000495374;322
7;1;0.0477288;322
12;0;-0.00755268;322
12;1;0;322
35;0;0.00883871;322
35;1;0.0254963;322
17;0;-0.000784099;322
17;1;0.0240924;322
9;0;0.0392417;322
9;1;0.0437621;322
6;0;0.0217341;322
6;1;0.0329161;322
21;0;0.0760825;322
21;1;0.066781;322
41;0;0.00630468;322
41;1;0.0272572;322
32;0;0.0062297;322
32;1;0.0296876;322
48;0;0.0330883;322
48;1;0.046939;322
1;0;0.00839871;322
1;1;0.0136125;322
26;0;0.032797;322
26;1;0.0469391;322
29;0;0.0357951;322
29;1;0.041792;322
15;0;0.0430825;322
15;1;0.0462844;322
0;0;0.0230723;322
0;1;0.0469391;322
34;0;-0.0062297;322
34;1;0.0240924;322
36;0;0.0163805;322
36;1;0.0168973;322
4;0;-0.00053668;322
4;1;0.00429183;322
38;0;0.0215468;322
38;1;0;322
42;0;-0.00630468;323
42;1;0.0389736;323
2;0;0.00053668;323
2;1;0.0136124;323
40;0;0.0227745;323
40;1;0.00631779;323
4;0;-0.00053668;323
4;1;0.00429183;323
44;0;0.0242848;323
44;1;0;323
23;0;0.0101333;323
23;1;0.0254964;323
30;0;0.00779665;323
30;1;0.0136124;323
6;0;0.0217341;323
6;1;0.0329161;323
41;0;0.00630468;323
41;1;0.0272572;323
5;0;0.0379502;323
5;1;0;323
19;0;0.00330275;323
19;1;0;323
11;0;0.0366583;323
11;1;0;323
10;0;0.0370678;323
10;1;0.00887603;323
48;0;0.0330883;323
48;1;0.046939;323
32;0;0.0062297;323
32;1;0.0296876;323
34;0;-0.0062297;323
34;1;0.0240924;323
26;0;0.032797;323
26;1;0.0469391;323
15;0;0.0430825;323
15;1;0.0462844;323
28;0;0.0199604;323
28;1;0.0469391;323
12;0;-0.00755268;323
12;1;0;323
46;0;0.0145254;323
46;1;0.00631791;323
35;0;0.00883871;323
35;1;0.0254963;323
20;0;0.0143377;323
20;1;0.046939;323
43;0;0.00720817;323
43;1;0.0470399;323
36;0;0.0163805;323
36;1;0.0168973;323
33;0;0.00752354;323
33;1;0.0430788;323
18;0;0.0152863;323
18;1;0.00959802;323
13;0;0.00755268;323
13;1;0.0240924;323
38;0;0.0519844;323
38;1;0.0608752;323
31;0;0.0287273;323
31;1;0.00631797;323
17;0;-0.000784099;323
17;1;0.0240924;323
14;0;0.0411932;323
14;1;0.0308539;323
9;0;0.0392417;323
9;1;0.0437621;323
45;0;0.00697601;323
45;1;0.0227337;323
29;0;0.0357951;323
29;1;0.041792;323
39;0;0.0613403;323
39;1;0.0668693;323
21;0;0.042692;323
21;1;0;323
16;0;0.000784099;323
16;1;0.0240924;323
24;0;0.0145378;323
24;1;0.0401989;323
7;0;0.000495374;323
7;1;0.0477288;323
1;0;0.00839871;323
1;1;0.0136125;323
37;0;-0.00131518;323
37;1;0.0430788;323
8;0;0.00810862;323
8;1;0.0073452;323
27;0;-0.00750953;323
27;1;0.0240924;323
3;0;0.00563329;323
3;1;0;323
22;0;0.00507104;323
22;1;0.0393003;323
25;0;0.00750953;323
25;1;0.0329685;323
0;0;0.0230723;323
0;1;0.0469391;323
47;0;0.00463706;323
47;1;0.0368144;323
21;0;0.0760825;324
21;1;0.066781;324
11;0;0.0624345;324
11;1;0.0515525;324
36;0;0.0163805;324
36;1;0.0168973;324
28;0;0.0199604;324
28;1;0.0469391;324
24;0;0.0145378;324
24;1;0.0401989;324
14;0;0.0411932;324
14;1;0.0308539;324
17;0;-0.000784099;324
17;1;0.0240924;324
40;0;0.0227745;324
40;1;0.00631779;324
27;0;-0.00750953;324
27;1;0.0240924;324
7;0;0.000495374;324
7;1;0.0477288;324
30;0;0.00779665;324
30;1;0.0136124;324
39;0;0.0279056;324
39;1;0;324
46;0;0.0145254;324
46;1;0.00631791;324
29;0;0.0357951;324
29;1;0.041792;324
15;0;0.0430825;324
15;1;0.0462844;324
5;0;0.0687773;324
5;1;0.0616542;324
42;0;-0.00630468;324
42;1;0.0389736;324
32;0;0.0062297;324
32;1;0.0296876;324
35;0;0.00883871;324
35;1;0.0254963;324
18;0;0.0152863;324
18;1;0.00959802;324
3;0;0.00563329;324
3;1;0;324
33;0;0.00752354;324
33;1;0.0430788;324
44;0;0.0242848;324
44;1;0;324
31;0;0.0287273;324
31;1;0.00631797;324
19;0;0.00330275;324
19;1;0;324
26;0;0.032797;324
26;1;0.0469391;324
34;0;-0.0062297;324
34;1;0.0240924;324
43;0;0.00720817;324
43;1;0.0470399;324
48;0;0.0330883;324
48;1;0.046939;324
37;0;-0.00131518;324
37;1;0.0430788;324
8;0;0.00810862;324
8;1;0.0073452;324
12;0;-0.00755268;324
12;1;0;324
4;0;-0.00053668;324
4;1;0.00429183;324
41;0;0.00630468;324
41;1;0.0272572;324
10;0;0.0370678;324
10;1;0.00887603;324
45;0;0.00697601;324
45;1;0.0227337;324
38;0;0.0215468;324
38;1;0;324
9;0;0.0392417;324
9;1;0.0437621;324
23;0;0.0101333;324
23;1;0.0254964;324
13;0;0.00755268;324
13;1;0.0240924;324
1;0;0.00839871;324
1;1;0.0136125;324
2;0;0.00053668;324
2;1;0.0136124;324
16;0;0.000784099;324
16;1;0.0240924;324
0;0;0.0230723;324
0;1;0.0469391;324
22;0;0.00507104;324
22;1;0.0393003;324
20;0;0.0143377;324
20;1;0.046939;324
25;0;0.00750953;324
25;1;0.0329685;324
6;0;0.0217341;324
6;1;0.0329161;324
47;0;0.00463706;324
47;1;0.0368144;324
4;0;-0.00053668;325
4;1;0.00429183;325
11;0;0.0366583;325
11;1;0;325
13;0;0.00755268;325
13;1;0.0240924;325
17;0;-0.000784099;325
17;1;0.0240924;325
25;0;0.00750953;325
25;1;0.0329685;325
21;0;0.042692;325
21;1;0;325
23;0;0.0101333;325
23;1;0.0254964;325
2;0;0.00053668;325
2;1;0.0136124;325
16;0;0.000784099;325
16;1;0.0240924;325
27;0;-0.00750953;325
27;1;0.0240924;325
5;0;0.0379502;325
5;1;0;325
42;0;-0.00630468;325
42;1;0.0389736;325
30;0;0.00779665;325
30;1;0.0136124;325
20;0;0.0143377;325
20;1;0.046939;325
14;0;0.0411932;325
14;1;0.0308539;325
32;0;0.0062297;325
32;1;0.0296876;325
39;0;0.0613403;325
39;1;0.0668693;325
18;0;0.0152863;325
18;1;0.00959802;325
45;0;0.00697601;325
45;1;0.0227337;325
46;0;0.0145254;325
46;1;0.00631791;325
47;0;0.00463706;325
47;1;0.0368144;325
31;0;0.0287273;325
31;1;0.00631797;325
36;0;0.0163805;325
36;1;0.0168973;325
38;0;0.0519844;325
38;1;0.0608752;325
0;0;0.0230723;325
0;1;0.0469391;325
43;0;0.00720817;325
