### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
940; 22.632; 3.74808; 0.25
950; 22.642; 3.74792; 0.25
960; 22.648; 3.74763; 0.25
970; 22.642; 3.74731; 0.25
980; 22.642; 3.74714; 0.25
990; 22.66; 3.74669; 0.25
0; 49.822; 31.3305; 0.5
10; 49.824; 23.2113; 0.5
20; 49.59; 15.8796; 0.5
30; 44.634; 9.29999; 0.5
40; 35.754; 5.4491; 0.5
50; 28.08; 4.31784; 0.5
60; 24.224; 4.0311; 0.5
70; 23.194; 3.93175; 0.5
80; 22.914; 3.89151; 0.5
90; 22.824; 3.87098; 0.5
100; 22.748; 3.8598; 0.5
110; 22.706; 3.85449; 0.5
120; 22.688; 3.85106; 0.5
130; 22.678; 3.84804; 0.5
140; 22.678; 3.84645; 0.5
150; 22.678; 3.84523; 0.5
160; 22.678; 3.84449; 0.5
170; 22.684; 3.84331; 0.5
180; 22.694; 3.84204; 0.5
190; 22.682; 3.8411; 0.5
200; 22.684; 3.84008; 0.5
210; 22.686; 3.83898; 0.5
220; 22.686; 3.83759; 0.5
230; 22.68; 3.83714; 0.5
240; 22.68; 3.83661; 0.5
250; 22.686; 3.83616; 0.5
260; 22.688; 3.83588; 0.5
270; 22.69; 3.83567; 0.5
280; 22.698; 3.83543; 0.5
290; 22.694; 3.83482; 0.5
300; 22.702; 3.8342; 0.5
310; 22.696; 3.83376; 0.5
320; 22.704; 3.83359; 0.5
330; 22.712; 3.83343; 0.5
340; 22.724; 3.83249; 0.5
350; 22.724; 3.83196; 0.5
360; 22.726; 3.83114; 0.5
370; 22.728; 3.83053; 0.5
380; 22.732; 3.82996; 0.5
390; 22.73; 3.82984; 0.5
400; 22.74; 3.82914; 0.5
410; 22.74; 3.82812; 0.5
420; 22.742; 3.82763; 0.5
430; 22.744; 3.82735; 0.5
440; 22.742; 3.82698; 0.5
450; 22.746; 3.82641; 0.5
460; 22.75; 3.82604; 0.5
470; 22.752; 3.82498; 0.5
480; 22.762; 3.82433; 0.5
490; 22.766; 3.82355; 0.5
500; 22.758; 3.82335; 0.5
510; 22.774; 3.82306; 0.5
520; 22.782; 3.82274; 0.5
530; 22.778; 3.82216; 0.5
540; 22.782; 3.82159; 0.5
550; 22.778; 3.82118; 0.5
560; 22.784; 3.82004; 0.5
570; 22.784; 3.81992; 0.5
580; 22.794; 3.81988; 0.5
590; 22.794; 3.81931; 0.5
600; 22.798; 3.8191; 0.5
610; 22.804; 3.81853; 0.5
620; 22.792; 3.81829; 0.5
630; 22.798; 3.818; 0.5
640; 22.8; 3.81694; 0.5
650; 22.802; 3.8162; 0.5
660; 22.798; 3.81563; 0.5
670; 22.804; 3.8149; 0.5
680; 22.818; 3.81506; 0.5
690; 22.816; 3.81482; 0.5
700; 22.822; 3.81441; 0.5
710; 22.828; 3.81347; 0.5
720; 22.83; 3.81171; 0.5
730; 22.824; 3.81008; 0.5
740; 22.828; 3.80918; 0.5
750; 22.83; 3.80873; 0.5
760; 22.832; 3.80829; 0.5
770; 22.83; 3.80816; 0.5
780; 22.836; 3.80759; 0.5
790; 22.844; 3.80722; 0.5
