### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
60; 42.644; 7.34135; 49
70; 41.842; 7.1742; 49
80; 41.538; 7.09318; 49
90; 41.376; 7.04747; 49
100; 41.29; 7.02163; 49
110; 41.264; 7.00649; 49
120; 41.242; 6.99796; 49
130; 41.232; 6.99384; 49
140; 41.224; 6.98935; 49
150; 41.23; 6.98572; 49
160; 41.236; 6.98114; 49
170; 41.238; 6.97849; 49
180; 41.244; 6.97653; 49
190; 41.252; 6.97519; 49
200; 41.254; 6.97433; 49
210; 41.266; 6.97266; 49
220; 41.266; 6.97204; 49
230; 41.282; 6.9711; 49
240; 41.282; 6.96869; 49
250; 41.284; 6.96743; 49
260; 41.298; 6.96629; 49
270; 41.292; 6.96494; 49
280; 41.302; 6.96367; 49
290; 41.3; 6.96306; 49
300; 41.3; 6.96143; 49
310; 41.31; 6.96074; 49
320; 41.336; 6.95931; 49
330; 41.338; 6.95853; 49
340; 41.336; 6.95739; 49
350; 41.342; 6.95682; 49
360; 41.35; 6.9558; 49
370; 41.362; 6.95449; 49
380; 41.364; 6.9527; 49
390; 41.374; 6.95049; 49
400; 41.368; 6.94886; 49
410; 41.376; 6.9476; 49
420; 41.382; 6.94527; 49
430; 41.384; 6.94425; 49
440; 41.388; 6.94233; 49
450; 41.4; 6.94115; 49
460; 41.41; 6.93927; 49
470; 41.42; 6.93918; 49
480; 41.432; 6.93637; 49
490; 41.43; 6.93608; 49
500; 41.436; 6.93486; 49
510; 41.452; 6.93478; 49
520; 41.462; 6.93335; 49
530; 41.474; 6.93302; 49
540; 41.486; 6.93057; 49
550; 41.488; 6.9289; 49
560; 41.502; 6.92702; 49
570; 41.514; 6.92485; 49
580; 41.516; 6.92208; 49
590; 41.512; 6.92073; 49
600; 41.52; 6.91877; 49
610; 41.534; 6.91828; 49
620; 41.54; 6.91677; 49
630; 41.546; 6.91506; 49
640; 41.55; 6.91347; 49
650; 41.564; 6.91257; 49
660; 41.578; 6.91057; 49
670; 41.592; 6.9089; 49
680; 41.598; 6.90784; 49
690; 41.598; 6.90571; 49
700; 41.602; 6.90396; 49
710; 41.594; 6.90343; 49
720; 41.594; 6.90183; 49
730; 41.6; 6.9; 49
740; 41.606; 6.89857; 49
750; 41.612; 6.89792; 49
760; 41.618; 6.89698; 49
770; 41.62; 6.89588; 49
780; 41.624; 6.89506; 49
790; 41.632; 6.89392; 49
800; 41.634; 6.89379; 49
810; 41.65; 6.89286; 49
820; 41.652; 6.89118; 49
830; 41.656; 6.88967; 49
840; 41.65; 6.88792; 49
850; 41.66; 6.88775; 49
860; 41.662; 6.88641; 49
870; 41.674; 6.88571; 49
880; 41.676; 6.88478; 49
890; 41.678; 6.88375; 49
