### PARAMETERS VALUE ###
### LATTICESIZE = 49, NVARIETY = 50, NRESOURCE = 3, NRESOURCEDIST = 1, NETWORKTYPE = 1, PROBABILITYCONNECTION = 0.15, KWT = 4, BETAWT = 0.2, MSF = 2, OUTSIDETRADELIMIT = 0.01, INSIDETRADELIMIT = 0.05, ALPHA = 0.5, NDOMESTICUNITY = 49, PROBABILITYNEWVAR = 0.0001, MAXTIME = 1000, TIMEINTERVAL = 10, NRUN = 500 ###

time; nVar; meanDU; param
630; 22.532; 3.72265; 0.5
640; 22.536; 3.72249; 0.5
650; 22.54; 3.722; 0.5
660; 22.538; 3.72131; 0.5
670; 22.538; 3.72106; 0.5
680; 22.546; 3.72049; 0.5
690; 22.546; 3.72; 0.5
700; 22.544; 3.71967; 0.5
710; 22.55; 3.7191; 0.5
720; 22.546; 3.71849; 0.5
730; 22.552; 3.7182; 0.5
740; 22.556; 3.71808; 0.5
750; 22.554; 3.71808; 0.5
760; 22.564; 3.71771; 0.5
770; 22.574; 3.71665; 0.5
780; 22.574; 3.71616; 0.5
790; 22.574; 3.71571; 0.5
800; 22.58; 3.71543; 0.5
810; 22.584; 3.71506; 0.5
820; 22.584; 3.71498; 0.5
830; 22.59; 3.71425; 0.5
840; 22.59; 3.71363; 0.5
850; 22.59; 3.71302; 0.5
860; 22.606; 3.71245; 0.5
870; 22.6; 3.7122; 0.5
880; 22.612; 3.71184; 0.5
890; 22.614; 3.71135; 0.5
900; 22.614; 3.71073; 0.5
910; 22.616; 3.71061; 0.5
920; 22.612; 3.71012; 0.5
930; 22.618; 3.70959; 0.5
940; 22.624; 3.70906; 0.5
950; 22.636; 3.708; 0.5
960; 22.632; 3.70767; 0.5
970; 22.636; 3.70678; 0.5
980; 22.646; 3.70629; 0.5
990; 22.65; 3.70563; 0.5
0; 49.822; 31.3593; 0.75
10; 49.828; 24.2205; 0.75
20; 48.836; 17.373; 0.75
30; 44.07; 10.9312; 0.75
40; 34.97; 6.12277; 0.75
50; 23.988; 4.62616; 0.75
60; 19.206; 4.42229; 0.75
70; 18.506; 4.3738; 0.75
80; 18.304; 4.34703; 0.75
90; 18.168; 4.32519; 0.75
100; 18.082; 4.31605; 0.75
110; 18.048; 4.31119; 0.75
120; 18.028; 4.30854; 0.75
130; 18.032; 4.30637; 0.75
140; 18.026; 4.30372; 0.75
150; 18.024; 4.3027; 0.75
160; 18.03; 4.3016; 0.75
170; 18.028; 4.30156; 0.75
180; 18.044; 4.30066; 0.75
190; 18.04; 4.29772; 0.75
200; 18.054; 4.29217; 0.75
210; 18.03; 4.28894; 0.75
220; 18.018; 4.28857; 0.75
230; 18.022; 4.28764; 0.75
240; 18.024; 4.28625; 0.75
250; 18.014; 4.28559; 0.75
260; 18.012; 4.28461; 0.75
270; 18.002; 4.28384; 0.75
280; 18; 4.28237; 0.75
290; 17.998; 4.28196; 0.75
300; 18.006; 4.28094; 0.75
310; 18.004; 4.28066; 0.75
320; 18.006; 4.28057; 0.75
330; 18.01; 4.28021; 0.75
340; 18.018; 4.28025; 0.75
350; 18.02; 4.27935; 0.75
360; 18.016; 4.27861; 0.75
370; 18.018; 4.27792; 0.75
380; 18.022; 4.2778; 0.75
390; 18.028; 4.27788; 0.75
400; 18.026; 4.27682; 0.75
410; 18.024; 4.276; 0.75
420; 18.024; 4.27494; 0.75
430; 18.03; 4.27449; 0.75
440; 18.034; 4.27429; 0.75
450; 18.032; 4.27392; 0.75
460; 18.034; 4.27359; 0.75
470; 18.038; 4.27482; 0.75
480; 18.044; 4.27396; 0.75
490; 18.024; 4.27298; 0.75
500; 18.034; 4.27143; 0.75
510; 18.038; 4.27037; 0.75
520; 18.042; 4.26759; 0.75
530; 18.034; 4.26698; 0.75
540; 18.032; 4.26604; 0.75
550; 18.034; 4.26506; 0.75
560; 18.04; 4.26445; 0.75
570; 18.04; 4.26372; 0.75
580; 18.048; 4.26314; 0.75
590; 18.048; 4.26237; 0.75
600; 18.05; 4.26151; 0.75
610; 18.06; 4.26069; 0.75
620; 18.064; 4.26004; 0.75
630; 18.068; 4.25976; 0.75
640; 18.076; 4.25886; 0.75
650; 18.074; 4.25825; 0.75
660; 18.076; 4.2571; 0.75
670; 18.074; 4.25649; 0.75
680; 18.082; 4.25616; 0.75
690; 18.088; 4.25612; 0.75
700; 18.092; 4.25551; 0.75
710; 18.096; 4.25474; 0.75
720; 18.1; 4.25408; 0.75
730; 18.098; 4.25278; 0.75
740; 18.1; 4.25208; 0.75
750; 18.1; 4.2518; 0.75
760; 18.114; 4.25119; 0.75
770; 18.11; 4.25021; 0.75
780; 18.124; 4.2491; 0.75
790; 18.126; 4.24641; 0.75
800; 18.124; 4.24343; 0.75
810; 18.106; 4.24233; 0.75
820; 18.1; 4.24188; 0.75
830; 18.09; 4.24118; 0.75
840; 18.092; 4.24078; 0.75
850; 18.098; 4.24037; 0.75
860; 18.098; 4.23951; 0.75
870; 18.108; 4.23898; 0.75
880; 18.108; 4.23865; 0.75
890; 18.116; 4.23865; 0.75
900; 18.124; 4.23812; 0.75
910; 18.128; 4.23792; 0.75
920; 18.138; 4.23804; 0.75
930; 18.142; 4.23723; 0.75
940; 18.136; 4.23678; 0.75
950; 18.14; 4.23653; 0.75
960; 18.146; 4.23572; 0.75
970; 18.15; 4.23563; 0.75
980; 18.154; 4.23543; 0.75
990; 18.164; 4.23502; 0.75
0; 49.866; 31.3505; 1
10; 49.872; 25.3303; 1
20; 44.21; 19.4536; 1
30; 35.88; 13.6751; 1
40; 26.306; 8.45016; 1
50; 15.948; 7.36673; 1
60; 12.894; 7.29506; 1
70; 12.522; 7.25951; 1
80; 12.416; 7.22976; 1
90; 12.324; 7.20555; 1
100; 12.212; 7.19412; 1
110; 12.166; 7.18694; 1
120; 12.13; 7.18286; 1
130; 12.124; 7.1791; 1
140; 12.11; 7.17539; 1
150; 12.092; 7.17237; 1
160; 12.084; 7.16935; 1
170; 12.086; 7.16694; 1
180; 12.1; 7.16449; 1
190; 12.114; 7.16004; 1
200; 12.118; 7.1549; 1
210; 12.134; 7.15037; 1
220; 12.12; 7.14922; 1
230; 12.126; 7.148; 1
240; 12.122; 7.14755; 1
250; 12.14; 7.14747; 1
260; 12.148; 7.14433; 1
270; 12.166; 7.14274; 1
280; 12.168; 7.14188; 1
290; 12.174; 7.13959; 1
300; 12.184; 7.1378; 1
310; 12.194; 7.13641; 1
320; 12.214; 7.13396; 1
330; 12.22; 7.12898; 1
340; 12.22; 7.12265; 1
350; 12.22; 7.11694; 1
360; 12.216; 7.11008; 1
370; 12.224; 7.10429; 1
380; 12.228; 7.10033; 1
390; 12.24; 7.09555; 1
400; 12.258; 7.09004; 1
410; 12.256; 7.07963; 1
420; 12.274; 7.07098; 1
430; 12.258; 7.06735; 1
440; 12.258; 7.0642; 1
450; 12.232; 7.0622; 1
460; 12.206; 7.05959; 1
470; 12.21; 7.04947; 1
480; 12.216; 7.04082; 1
490; 12.218; 7.03694; 1
500; 12.196; 7.0358; 1
510; 12.208; 7.03339; 1
520; 12.21; 7.03257; 1
530; 12.222; 7.03135; 1
540; 12.226; 7.03082; 1
550; 12.236; 7.02637; 1
560; 12.248; 7.02041; 1
570; 12.254; 7.01478; 1
580; 12.26; 7.00882; 1
590; 12.258; 7.00523; 1
600; 12.258; 7.00335; 1
610; 12.252; 7.00102; 1
620; 12.268; 6.99759; 1
630; 12.274; 6.99188; 1
640; 12.282; 6.98727; 1
650; 12.288; 6.98131; 1
660; 12.29; 6.96865; 1
670; 12.302; 6.95163; 1
680; 12.292; 6.94057; 1
690; 12.252; 6.9351; 1
700; 12.244; 6.92996; 1
710; 12.24; 6.924; 1
720; 12.246; 6.92028; 1
730; 12.224; 6.91567; 1
740; 12.186; 6.91416; 1
750; 12.188; 6.91326; 1
760; 12.198; 6.91077; 1
770; 12.206; 6.9069; 1
780; 12.206; 6.90412; 1
790; 12.206; 6.90098; 1
800; 12.214; 6.89739; 1
810; 12.226; 6.89478; 1
820; 12.242; 6.88984; 1
830; 12.244; 6.88433; 1
840; 12.26; 6.8782; 1
850; 12.274; 6.87167; 1
860; 12.276; 6.86241; 1
870; 12.272; 6.85192; 1
880; 12.246; 6.84225; 1
890; 12.23; 6.83392; 1
900; 12.226; 6.83; 1
910; 12.22; 6.82694; 1
920; 12.198; 6.82535; 1
930; 12.194; 6.82396; 1
940; 12.196; 6.82323; 1
950; 12.21; 6.82155; 1
960; 12.21; 6.81853; 1
970; 12.218; 6.81571; 1
980; 12.21; 6.81445; 1
990; 12.21; 6.81404; 1
